station_id,station_code,station_name,region,country,latitude,longitude,altitude,year,era5_runoff_mm,Cl_µekv/l,Ca_µekv/l,Ca*_µekv/l,Mg_µekv/l,Mg*_µekv/l,Na_µekv/l,Na*_µekv/l,K_µekv/l,K*_µekv/l,SO4_µekv/l,SO4*_µekv/l,NO3-N_µekv/l,NH4-N_µekv/l,ANC_µekv/l,EMEP_Standard_DEP_SOX_mgpm2,EMEP_Standard_DEP_TOTN_mgpm2,met2005_emis2005_Baseline_DEP_SOX_mgpm2,met2005_emis2005_Baseline_DEP_TOTN_mgpm2,met2005_emis2030_Baseline_DEP_SOX_mgpm2,met2005_emis2030_Baseline_DEP_TOTN_mgpm2,met2005_emis2030_MFR_DEP_SOX_mgpm2,met2005_emis2030_MFR_DEP_TOTN_mgpm2,met2005_emis2050_Baseline_DEP_SOX_mgpm2,met2005_emis2050_Baseline_DEP_TOTN_mgpm2,met2005_emis2050_Diet_DEP_SOX_mgpm2,met2005_emis2050_Diet_DEP_TOTN_mgpm2,met2005_emis2050_MFR_DEP_SOX_mgpm2,met2005_emis2050_MFR_DEP_TOTN_mgpm2,met2015_emis2015_Baseline_DEP_SOX_mgpm2,met2015_emis2015_Baseline_DEP_TOTN_mgpm2,met2015_emis2030_Baseline_DEP_SOX_mgpm2,met2015_emis2030_Baseline_DEP_TOTN_mgpm2,met2015_emis2030_MFR_DEP_SOX_mgpm2,met2015_emis2030_MFR_DEP_TOTN_mgpm2,met2015_emis2050_Baseline_DEP_SOX_mgpm2,met2015_emis2050_Baseline_DEP_TOTN_mgpm2,met2015_emis2050_Diet_DEP_SOX_mgpm2,met2015_emis2050_Diet_DEP_TOTN_mgpm2,met2015_emis2050_MFR_DEP_SOX_mgpm2,met2015_emis2050_MFR_DEP_TOTN_mgpm2
38201,Tr18_CZ01,"Bohemian Forest, Cerne",ECEurope,CZ,49.181414,13.186624,1005.0,2016,407.0,16.1,32.4,31.8,33.3,30.2,38.5,24.7,13.3,13.0,51.6,49.9,53.4,4.4,1.0,246.7,1381.5,,,,,,,,,,,,,,,,,,,,,,,,
38201,Tr18_CZ01,"Bohemian Forest, Cerne",ECEurope,CZ,49.181414,13.186624,1005.0,2017,378.0,14.9,30.4,29.9,34.1,31.2,29.6,16.8,11.6,11.4,51.7,50.1,51.9,2.6,-10.0,257.4,1641.2,,,,,,,,,,,,,,,,,,,,,,,,
38201,Tr18_CZ01,"Bohemian Forest, Cerne",ECEurope,CZ,49.181414,13.186624,1005.0,2018,395.0,18.2,27.6,26.9,29.6,26.1,28.1,12.4,13.5,13.2,51.1,49.3,47.4,4.1,-13.8,264.7,1285.3,,,,,,,,,,,,,,,,,,,,,,,,
38201,Tr18_CZ01,"Bohemian Forest, Cerne",ECEurope,CZ,49.181414,13.186624,1005.0,2019,428.0,17.5,29.1,28.4,30.9,27.4,31.2,16.1,15.0,14.6,50.5,48.7,51.8,3.8,-9.9,209.0,1256.3,,,,,,,,,,,,,,,,,,,,,,,,
38201,Tr18_CZ01,"Bohemian Forest, Cerne",ECEurope,CZ,49.181414,13.186624,1005.0,2030,,,,,,,,,,,,,,,,,,,,158.4,1050.7,136.5,894.2,,,,,,,,,117.5,960.4,101.1,815.5,,,,,,
38201,Tr18_CZ01,"Bohemian Forest, Cerne",ECEurope,CZ,49.181414,13.186624,1005.0,2050,,,,,,,,,,,,,,,,,,,,,,,,131.4,914.8,99.3,455.6,98.7,641.5,,,,,,,97.0,848.2,74.2,410.1,73.1,591.0
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2000,556.0,17.8,19.8,19.1,22.6,19.1,24.6,9.4,6.8,6.5,88.4,86.6,42.1,0.0,-74.5,680.2,1843.7,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2001,509.0,16.1,19.8,19.2,25.4,22.2,26.6,12.8,7.0,6.7,88.4,86.7,30.0,0.0,-55.7,605.5,1740.6,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2002,939.0,15.6,19.2,18.6,23.0,19.9,24.4,11.0,7.1,6.8,78.5,76.9,33.5,0.0,-54.0,635.3,1624.9,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2003,338.0,14.2,18.8,18.2,25.6,22.8,25.7,13.5,8.5,8.2,83.0,81.6,32.7,0.0,-51.4,546.8,1559.3,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2004,403.0,14.8,19.5,19.0,25.5,22.6,26.3,13.6,7.7,7.4,74.4,72.9,40.5,0.0,-50.7,530.0,1639.9,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2005,548.0,17.1,18.3,17.7,23.4,20.1,24.4,9.7,7.0,6.7,78.8,77.0,37.7,0.0,-60.4,611.5,1719.6,618.4,1657.8,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2006,545.0,9.6,17.6,17.2,20.6,18.7,23.8,15.5,6.6,6.5,54.7,53.7,29.6,0.0,-25.3,500.6,1642.7,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2007,534.0,15.8,15.7,15.1,21.0,17.9,26.9,13.3,5.8,5.5,63.8,62.2,28.9,0.0,-39.2,531.9,1685.3,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2008,487.0,14.9,17.8,17.3,23.0,20.1,25.3,12.6,6.7,6.4,72.6,71.0,28.9,0.0,-43.4,381.6,1483.1,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2009,579.0,10.2,18.0,17.6,21.4,19.4,24.7,15.9,6.3,6.1,46.8,45.8,26.5,4.3,-8.8,394.2,1447.6,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2010,483.0,11.8,16.2,15.8,24.7,22.4,23.6,13.5,7.5,7.3,46.5,45.3,39.4,3.2,-22.5,347.4,1437.3,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2011,432.0,11.0,15.6,15.2,22.4,20.3,25.3,15.9,6.8,6.6,47.8,46.7,33.8,2.9,-19.6,297.6,1412.5,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2012,479.0,12.5,14.7,14.3,21.0,18.5,22.6,11.9,6.1,5.9,49.0,47.7,40.9,2.5,-35.4,308.0,1412.3,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2013,608.0,9.2,15.2,14.9,22.6,20.8,22.9,15.0,6.8,6.6,39.4,38.5,36.8,3.0,-14.9,322.2,1481.3,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2014,392.0,10.8,14.6,14.2,23.2,21.1,23.9,14.7,6.5,6.3,49.4,48.3,28.0,2.6,-17.3,310.2,1288.0,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2015,326.0,14.7,14.7,14.2,23.9,21.0,27.0,14.4,6.2,5.9,43.9,42.3,25.0,4.6,-7.2,260.9,1332.4,,,,,,,,,,,,,266.9,1294.4,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2016,407.0,13.8,15.2,14.7,23.2,20.5,27.4,15.6,6.4,6.1,50.0,48.6,27.4,4.6,-14.4,241.2,1280.2,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2017,378.0,16.8,14.5,13.9,22.6,19.3,25.2,10.8,5.7,5.4,51.4,49.7,27.9,4.2,-23.8,243.4,1476.9,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2018,395.0,16.7,11.1,10.5,19.7,16.5,23.6,9.2,7.2,6.9,48.5,46.8,21.7,4.3,-21.1,254.1,1194.6,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2019,428.0,15.4,12.6,12.0,21.2,18.2,27.3,14.1,8.0,7.7,49.0,47.4,28.3,4.7,-18.9,203.3,1165.3,,,,,,,,,,,,,,,,,,,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2030,,,,,,,,,,,,,,,,,,,,149.2,977.9,128.8,833.0,,,,,,,,,110.9,898.1,95.6,763.3,,,,,,
38202,Tr18_CZ02,"Bohemian Forest, Certovo",ECEurope,CZ,49.165374,13.200272,1002.0,2050,,,,,,,,,,,,,,,,,,,,,,,,123.2,850.4,93.0,429.7,92.5,598.7,,,,,,,91.1,791.7,69.9,388.0,68.9,553.4
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2000,543.0,13.3,37.8,37.3,13.2,10.6,34.2,22.8,8.6,8.3,82.9,81.5,7.9,0.0,-10.4,568.9,1702.7,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2001,483.0,11.0,39.0,38.6,14.6,12.4,37.8,28.4,8.7,8.5,77.8,76.7,6.2,0.0,5.1,525.1,1644.4,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2002,874.0,10.7,37.7,37.3,13.0,10.9,36.2,27.1,8.4,8.2,69.8,68.7,10.5,0.0,4.3,527.1,1520.3,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2003,314.0,13.8,35.7,35.1,14.5,11.8,36.3,24.4,9.5,9.2,75.2,73.8,15.1,0.0,-8.2,506.5,1577.3,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2004,367.0,13.6,41.6,41.0,15.8,13.1,41.5,29.8,9.9,9.7,68.2,66.8,27.7,0.0,-0.9,475.5,1626.0,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2005,584.0,15.8,41.3,40.7,14.5,11.4,38.9,25.2,11.0,10.7,73.9,72.2,30.4,0.0,-14.4,504.0,1590.1,503.9,1512.7,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2006,522.0,11.7,42.8,42.4,14.0,11.7,37.0,26.9,12.8,12.6,46.1,44.9,27.6,0.0,21.1,440.6,1536.1,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2007,381.0,26.1,47.3,46.3,17.3,12.2,44.0,21.6,16.4,15.9,66.8,64.1,67.6,0.0,-35.5,444.6,1547.9,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2008,454.0,13.3,53.8,53.3,18.1,15.5,37.7,26.3,18.6,18.4,54.2,52.8,48.8,0.0,11.9,353.7,1458.8,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2009,526.0,11.7,56.8,56.3,20.6,18.3,41.2,31.1,23.3,23.1,46.5,45.3,92.1,6.8,-1.6,353.7,1452.4,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2010,488.0,11.2,56.5,56.1,23.0,20.8,37.4,27.8,27.1,26.9,39.0,37.8,94.5,7.0,6.4,320.5,1486.3,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2011,317.0,12.5,58.9,58.4,23.0,20.6,43.7,33.0,27.4,27.1,45.9,44.6,102.2,4.8,-2.9,264.3,1354.7,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2012,461.0,9.7,51.9,51.5,19.3,17.4,34.8,26.4,23.1,22.9,41.7,40.7,67.3,5.5,15.8,272.6,1410.2,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2013,511.0,12.9,49.7,49.2,20.4,17.8,37.5,26.4,23.5,23.3,34.7,33.3,37.1,10.8,57.1,284.5,1450.2,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2014,421.0,11.0,48.8,48.4,19.7,17.6,39.5,30.0,23.0,22.8,43.2,42.1,25.2,13.3,64.8,271.8,1419.5,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2015,372.0,11.8,41.0,40.6,17.9,15.6,40.1,29.9,18.6,18.4,34.1,32.9,10.1,12.0,73.6,229.4,1362.8,,,,,,,,,,,,,232.2,1289.7,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2016,462.0,10.1,35.9,35.6,15.4,13.4,37.2,28.5,16.3,16.1,42.6,41.6,8.3,7.5,51.3,212.8,1364.8,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2017,336.0,18.4,32.9,32.3,14.6,11.0,33.8,18.0,14.0,13.7,43.0,41.1,5.7,6.2,34.6,215.0,1494.7,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2018,363.0,13.3,28.7,28.2,12.3,9.7,31.6,20.3,12.7,12.4,40.6,39.2,2.0,2.6,32.1,228.0,1279.5,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2019,433.0,12.3,29.4,29.0,12.8,10.3,33.5,22.9,13.2,12.9,40.8,39.5,3.4,1.8,34.1,169.4,1239.3,,,,,,,,,,,,,,,,,,,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2030,,,,,,,,,,,,,,,,,,,,122.4,976.0,106.7,823.5,,,,,,,,,97.8,941.1,84.8,792.1,,,,,,
38203,Tr18_CZ03,"Bohemian Forest, Plesne",ECEurope,CZ,48.77781,13.86773,1086.0,2050,,,,,,,,,,,,,,,,,,,,,,,,102.0,873.0,79.4,414.5,78.7,600.0,,,,,,,80.2,849.3,62.8,392.4,61.5,579.2
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2000,714.0,16.5,25.9,25.2,23.0,19.7,25.8,11.5,6.9,6.6,46.4,44.6,24.8,0.0,-6.3,562.7,1540.3,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2001,607.0,14.8,27.5,26.9,25.3,22.4,29.6,16.8,7.5,7.2,44.8,43.2,16.1,0.0,14.1,501.1,1400.8,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2002,1089.0,13.9,26.3,25.8,23.4,20.6,26.0,14.1,7.4,7.1,43.3,41.9,16.4,0.0,9.4,544.5,1345.3,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2003,379.0,17.3,24.3,23.6,25.4,22.0,26.8,11.9,8.5,8.1,45.2,43.4,17.5,0.0,4.8,499.4,1409.0,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2004,556.0,15.3,27.6,27.0,26.2,23.2,29.9,16.7,7.8,7.5,41.7,40.2,15.4,0.0,18.9,456.5,1413.2,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2005,693.0,15.6,25.5,24.9,24.3,21.3,26.6,13.2,6.8,6.5,44.5,42.9,19.2,0.0,3.9,495.6,1399.2,502.0,1349.3,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2006,679.0,10.0,24.7,24.3,21.6,19.6,26.9,18.3,5.5,5.3,28.3,27.3,11.6,0.0,28.8,439.9,1389.1,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2007,632.0,16.2,23.6,23.0,23.5,20.3,30.2,16.3,6.3,6.0,33.5,31.9,13.1,0.0,20.7,449.1,1411.3,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2008,641.0,14.2,26.8,26.3,25.5,22.7,26.1,13.9,7.3,7.0,41.9,40.5,21.7,0.0,7.9,323.9,1226.2,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2009,761.0,10.9,26.8,26.4,25.9,23.8,27.9,18.6,6.7,6.5,31.8,30.6,24.6,4.1,24.3,343.6,1233.4,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2010,598.0,12.4,29.2,28.7,30.4,28.0,25.4,14.8,10.6,10.4,25.0,23.7,35.8,3.9,26.3,304.3,1235.9,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2011,507.0,14.7,30.6,30.0,30.2,27.4,29.1,16.5,17.0,16.7,26.7,25.2,46.1,3.9,23.2,259.0,1168.9,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2012,610.0,14.7,30.3,29.8,27.6,24.7,24.4,11.8,15.0,14.7,25.5,24.0,52.9,3.4,7.6,272.7,1224.9,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2013,695.0,24.8,30.3,29.4,29.8,25.0,25.2,3.9,15.0,14.5,22.2,19.6,42.7,3.2,13.8,281.2,1235.7,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2014,590.0,12.7,28.4,28.0,29.2,26.7,26.9,16.0,13.5,13.3,27.9,26.6,31.0,4.4,30.9,272.0,1127.7,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2015,379.0,13.7,24.3,23.8,31.3,28.6,29.6,17.8,13.9,13.6,19.7,18.3,19.9,5.9,51.7,230.8,1128.6,,,,,,,,,,,,,236.3,1097.8,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2016,551.0,15.7,28.2,27.6,29.0,25.9,30.3,16.9,12.6,12.3,28.3,26.7,20.7,7.0,42.4,213.9,1108.6,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2017,452.0,17.3,24.3,23.7,27.6,24.2,28.1,13.2,9.5,9.2,31.6,29.8,19.7,3.7,24.5,208.9,1226.6,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2018,494.0,16.2,20.5,19.9,22.6,19.5,25.4,11.6,8.4,8.1,28.7,27.0,11.0,4.2,25.2,221.3,1050.5,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2019,576.0,14.7,22.5,21.9,24.5,21.6,29.3,16.6,9.3,9.0,30.2,28.6,7.6,9.5,42.5,174.8,997.9,,,,,,,,,,,,,,,,,,,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2030,,,,,,,,,,,,,,,,,,,,122.3,792.5,106.2,675.7,,,,,,,,,98.0,765.7,85.2,651.8,,,,,,
38204,Tr18_CZ04,"Bohemian Forest, Prasilske",ECEurope,CZ,49.075652,13.401425,1079.0,2050,,,,,,,,,,,,,,,,,,,,,,,,101.6,692.6,78.0,354.7,77.5,489.8,,,,,,,81.1,680.1,63.3,339.0,62.4,478.4
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2000,721.0,18.6,42.5,41.8,32.1,28.4,44.2,28.3,9.0,8.6,36.2,34.2,35.6,0.0,37.4,620.7,1656.2,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2001,607.0,17.9,46.3,45.6,36.2,32.7,48.2,32.8,10.1,9.8,34.9,33.0,36.6,0.0,51.4,569.1,1592.2,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2002,1094.0,18.5,38.0,37.3,30.1,26.4,39.9,24.0,10.6,10.2,38.9,37.0,31.4,0.0,29.7,588.5,1481.6,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2003,381.0,23.8,46.4,45.5,40.3,35.6,50.4,30.0,12.4,12.0,47.8,45.4,44.4,0.0,33.5,511.7,1445.6,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2004,547.0,20.9,44.2,43.4,37.3,33.2,49.0,31.1,11.0,10.6,36.5,34.4,41.2,0.0,42.7,492.1,1492.0,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2005,684.0,19.7,45.0,44.2,35.7,31.9,46.4,29.5,11.4,11.0,38.8,36.7,42.5,0.0,37.5,577.0,1573.3,586.4,1529.4,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2006,686.0,10.6,41.3,40.9,32.3,30.2,50.8,41.6,9.7,9.5,21.2,20.1,24.5,0.0,77.8,473.3,1497.4,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2007,654.0,18.2,44.8,44.1,34.6,31.0,46.2,30.6,11.8,11.5,31.0,29.1,43.5,0.0,44.7,481.7,1504.5,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2008,637.0,18.5,48.7,48.0,37.6,34.0,43.5,27.6,13.0,12.7,47.6,45.7,49.3,0.0,27.4,354.7,1356.6,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2009,747.0,13.7,55.1,54.6,43.6,40.9,47.6,35.9,21.5,21.3,25.4,24.0,61.8,2.9,69.9,376.5,1335.0,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2010,583.0,13.5,56.5,56.0,46.5,43.8,45.5,33.8,21.6,21.4,21.5,20.1,85.6,2.2,51.6,337.2,1340.7,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2011,507.0,15.4,70.4,69.8,49.8,46.8,44.9,31.7,25.6,25.4,21.8,20.2,134.1,2.3,21.7,279.1,1277.5,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2012,606.0,15.1,57.8,57.2,43.8,40.9,44.7,31.7,19.9,19.6,20.6,19.1,110.5,3.0,23.0,291.6,1301.3,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2013,698.0,18.9,53.6,52.9,45.1,41.3,49.9,33.7,16.6,16.3,15.5,13.6,71.7,4.1,63.3,314.0,1371.0,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2014,565.0,12.5,56.9,56.4,43.0,40.6,36.8,26.0,22.3,22.0,22.7,21.4,70.5,2.1,55.4,299.8,1194.9,,,,,,,,,,,,,,,,,,,,,,,,
38205,Tr18_CZ05,"Bohemian Forest, Laka",ECEurope,CZ,49.111781,13.329335,1085.0,2015,385.0,18.6,53.4,52.7,46.7,43.0,55.7,39.7,14.4,14.1,18.7,16.8,45.3,4.0,91.4,250.7,1236.2,,,,,,,,,,,,,256.6,1213.2,,,,,,,,,,
