station_id,station_code,station_name,year,depth1,depth2,Cl_µekv/l,Ca_µekv/l,Ca*_µekv/l,Mg_µekv/l,Mg*_µekv/l,Na_µekv/l,Na*_µekv/l,K_µekv/l,K*_µekv/l,SO4_µekv/l,SO4*_µekv/l,NO3-N_µekv/l,NH4-N_µekv/l,ANC_µekv/l
38394,Tr18_SE_86,Storasjö,2014,0.0,0.0,105.75,63.0,59.08725,44.25,23.523,126.74873194867335,35.909481948673346,12.024477173913045,10.120977173913044,59.21299188007495,48.320741880074955,2.4089935760171306,1.873661670235546,80.52488533672985
38394,Tr18_SE_86,Storasjö,2015,0.0,0.0,117.24999999999999,59.25,54.91175,42.25,19.269000000000002,127.49872444541106,26.780974445411065,11.574496739130435,9.463996739130437,47.97001873828857,35.89326873828857,1.9985724482512492,1.85581727337616,75.21044727137784
38394,Tr18_SE_86,Storasjö,2016,0.0,0.0,130.75,61.24999999999999,56.41224999999999,44.25,18.622999999999998,144.99854936929103,32.684299369291026,10.249554347826086,7.896054347826087,52.966895690193624,39.49964569019363,1.1420413990007139,1.7665952890792291,77.655761917002
38394,Tr18_SE_86,Storasjö,2017,0.0,0.0,4825.0,1450.0,1271.475,602.5,-343.2000000000001,3474.9652348847326,-669.7097651152677,407.48228260869564,320.6322826086957,3447.8450968144907,2950.870096814491,1.3561741613133478,1.7665952890792291,-2337.487158193297
38394,Tr18_SE_86,Storasjö,2018,0.0,0.0,4850.0,1350.0,1170.55,572.5,-378.1,3424.965735102219,-741.1842648977813,392.4829347826087,305.1829347826087,2748.2823235477827,2248.7323235477825,1.4989293361884368,2.7123483226266956,-1857.1202346765167
38394,Tr18_SE_86,Storasjö,2019,0.0,0.0,4800.0,1450.0,1272.4,615.0,-325.80000000000007,3599.963984341018,-523.2360156589818,437.4809782608696,351.0809782608696,3772.6420986883195,3278.2420986883194,2.1770164168451105,1.4097073518915062,-2470.9644451513855
38402,Tr18_SE_126,Tväringen,2000,0.0,0.0,19.5,128.75,128.0285,51.75,47.928000000000004,54.49945476294042,37.748954762940414,11.999478260869566,11.648478260869565,41.973766396002496,39.9652663960025,0.9814418272662384,0.8922198429693077,185.43594464351054
38402,Tr18_SE_126,Tväringen,2001,0.0,0.0,16.5,113.75,113.1395,50.5,47.266,50.999489778164424,36.82598977816443,12.749445652173915,12.452445652173914,39.47532792004996,37.77582792004996,1.2312633832976445,0.9457530335474662,171.7380971605382
38402,Tr18_SE_126,Tväringen,2002,0.0,0.0,15.75,116.25,115.66725,48.5,45.413000000000004,53.99945976511527,40.47020976511527,13.999391304347826,13.715891304347826,37.22673329169269,35.60448329169269,0.8565310492505354,0.8029978586723769,179.71858458719225
38402,Tr18_SE_126,Tväringen,2003,0.0,0.0,18.25,136.0,135.32475,53.0,49.423,61.249387233579824,45.572637233579826,15.499326086956522,15.170826086956522,39.97501561524047,38.09526561524047,0.9100642398286938,1.3204853675945754,207.93411883306175
38402,Tr18_SE_126,Tväringen,2004,0.0,0.0,22.5,148.0,147.1675,57.5,53.09,67.49932470639409,48.17182470639409,16.749271739130435,16.344271739130434,43.47282948157401,41.155329481574014,1.1241970021413277,1.1241970021413277,223.77576696395047
38402,Tr18_SE_126,Tväringen,2005,0.0,0.0,23.0,144.0,143.149,58.50000000000001,53.992000000000004,65.49934471509353,45.74234471509352,16.24929347826087,15.83529347826087,38.72579637726421,36.35679637726421,1.0171306209850108,0.9992862241256246,222.5049974192308
38402,Tr18_SE_126,Tväringen,2006,0.0,0.0,21.25,145.25,144.46375,56.25,52.085,61.99937973031753,43.74562973031753,15.499326086956522,15.116826086956522,36.72704559650219,34.53829559650218,1.6238401142041399,1.5881513204853677,220.98597142705307
38402,Tr18_SE_126,Tväringen,2007,0.0,0.0,21.0,135.25,134.473,51.5,47.384,59.499404741191825,41.46040474119183,13.749402173913042,13.371402173913042,36.22735790131168,34.06435790131168,0.5710206995003568,0.6423982869379015,202.84282660123074
38402,Tr18_SE_126,Tväringen,2008,0.0,0.0,23.0,135.0,134.149,54.0,49.492000000000004,56.99942975206612,37.242429752066116,14.249380434782609,13.835380434782607,38.97564022485946,36.60664022485946,0.8386866523911491,0.6423982869379015,198.07688159653603
38402,Tr18_SE_126,Tväringen,2009,0.0,0.0,22.25,143.5,142.67675,56.75,52.389,58.49941474554154,39.386664745541545,13.749402173913044,13.348902173913043,35.47782635852592,33.18607635852592,0.8565310492505354,0.69593147751606,214.6103909891942
38402,Tr18_SE_126,Tväringen,2010,0.0,0.0,22.25,134.5,133.67675,53.5,49.138999999999996,54.74945226185298,35.63670226185299,12.999434782608695,12.598934782608696,33.22923173016864,30.937481730168646,0.9635974304068522,0.6067094932191291,199.91276737710533
38402,Tr18_SE_126,Tväringen,2011,0.0,0.0,27.25,137.75,136.74175,56.0,50.659,60.249397237929536,36.841647237929536,14.249380434782609,13.758880434782608,31.73016864459713,28.923418644597128,0.8565310492505354,0.6780870806566738,209.09016505952113
38402,Tr18_SE_126,Tväringen,2012,0.0,0.0,35.0,132.5,131.20499999999998,54.25,47.39,64.49935471944325,34.43435471944324,13.999391304347826,13.369391304347825,30.231105559025607,26.62610555902561,1.177730192719486,0.6602426837972877,199.50015295584322
38402,Tr18_SE_126,Tväringen,2013,0.0,0.0,36.25,131.25,129.90875,55.25,48.145,66.24933721183123,35.11058721183124,13.749402173913044,13.096902173913044,30.480949406620862,26.74719940662086,0.9635974304068522,0.5710206995003568,199.37521324821694
38402,Tr18_SE_126,Tväringen,2014,0.0,0.0,36.25,131.25,129.90875,55.25,48.145,68.99930969986951,37.86055969986951,13.849397826086957,13.196897826086957,32.22985633978763,28.496106339787634,0.8029978586723768,0.7673090649536046,200.83316239245005
38402,Tr18_SE_126,Tväringen,2015,0.0,0.0,37.25,134.25,132.87175,56.25,48.949,71.49928468899523,39.50153468899522,13.824398913043478,13.153898913043477,35.227982510930666,31.391232510930667,0.8029978586723768,0.7494646680942184,203.29216790052988
38402,Tr18_SE_126,Tväringen,2016,0.0,0.0,44.925,137.5,135.837775,56.0,47.1947,80.74919214876033,42.15861714876033,13.999391304347824,13.190741304347824,32.97938788257339,28.352112882573394,0.46395431834404,0.6067094932191293,210.48695074540984
38402,Tr18_SE_126,Tväringen,2017,0.0,0.0,2225.0,2975.0,2892.675,715.0,278.9000000000001,2124.978740756851,213.70374075685095,544.976304347826,504.9263043478261,1623.985009369144,1394.8100093691442,0.4282655246252677,0.6780870806566738,2511.219857291564
38402,Tr18_SE_126,Tväringen,2018,0.0,0.0,2000.0,2700.0,2626.0,635.0,243.0,2024.9797411918225,306.97974119182277,539.9765217391305,503.9765217391304,1623.9850093691443,1417.9850093691443,0.39257673090649536,0.9992862241256246,2276.577963055028
38402,Tr18_SE_126,Tväringen,2019,0.0,0.0,1975.0,2775.0,2701.925,662.5,275.40000000000003,2024.9797411918225,328.4547411918227,534.9767391304348,499.4267391304348,1698.93816364772,1495.5131636477201,0.6602426837972877,0.7673090649536045,2323.6253830556934
38418,Tr18_UK_10,Scoat Tarn,2000,0.0,0.0,156.54528530730826,23.579020909227005,17.786845352856602,37.646574778852084,6.9636988586196695,139.19095258808179,4.7185525091039935,5.88235294117647,3.064537805644922,49.448261503227144,33.3240971165744,14.18629550321199,,
38418,Tr18_UK_10,Scoat Tarn,2001,0.0,0.0,124.10797393732547,23.45426418483956,18.86226914915852,35.38366591236371,11.058503020647919,85.54443961142526,21.707909804975316,7.289002557544757,5.0550590266728985,51.00978555069748,38.22666423515295,16.654770402093742,,
38418,Tr18_UK_10,Scoat Tarn,2002,0.0,0.0,149.49369587905113,23.329507460452117,17.798240712927225,38.67516971816499,9.374405325870963,123.96694214876034,-4.448142611344579,5.88235294117647,3.1914664153535504,49.448261503227144,34.050410827684885,17.11277658815132,,
38418,Tr18_UK_10,Scoat Tarn,2003,0.0,0.0,134.68535807971114,26.697939018913118,21.714580769963806,39.909483645340465,13.511153461717079,122.87951283166595,7.184790241194069,6.074168797953964,3.649832352519163,51.530293566520925,37.65770168431068,15.39971448965025,,
38418,Tr18_UK_10,Scoat Tarn,2004,0.0,0.0,136.0956759653626,22.830480562902338,17.794940552183924,35.58938490022629,8.914632411015223,114.18007829491083,-2.7261073593356215,5.051150895140665,2.6014287277641386,49.96876951905059,35.95091489461825,14.061384725196287,,
38418,Tr18_UK_10,Scoat Tarn,2005,0.0,0.0,179.11037147773106,25.824641948201005,19.197558203524956,42.37811149969142,7.272478690056132,147.89038712483688,-5.965421974534088,5.562659846547314,2.3386731599481556,46.32521340828649,27.87684514608019,14.400428265524624,,
38418,Tr18_UK_10,Scoat Tarn,2006,0.0,0.0,132.56988125123402,21.95718349219023,17.052097885894568,35.17794692450113,9.194250199259265,115.26750761200523,1.3899796171952055,5.115089514066495,2.728831651544284,49.34415990006246,35.68946213118535,13.258386866523912,,
38418,Tr18_UK_10,Scoat Tarn,2007,0.0,0.0,193.63664569994074,26.89754977793303,19.73299388703522,43.98271960501954,6.029937047831153,155.7198782079165,-10.614000448332604,5.006393861892583,1.5209342392936498,46.88215698521757,26.937582478123677,11.705924339757317,,
38418,Tr18_UK_10,Scoat Tarn,2008,0.0,0.0,208.233435816433,25.11352861919257,17.40889149398455,46.451347459370496,5.63759403934963,167.7903436276642,-11.08217773865173,7.161125319693094,3.4129234749973003,46.83010618363523,25.38206229454263,11.420413990007138,,
38418,Tr18_UK_10,Scoat Tarn,2009,0.0,0.0,163.24429526415253,21.358351215130494,15.31831229035685,36.556264143180414,4.560382271406524,138.32100913440627,-1.9058404975007335,6.445012787723785,3.50661547296904,41.53653966271081,24.722377250503094,11.31334760885082,,
38418,Tr18_UK_10,Scoat Tarn,2010,0.0,0.0,128.12737991143203,21.869853785119016,17.12914072839603,33.902489199753134,8.78952273711246,117.55110917790344,7.489689833983334,4.565217391304348,2.2589245528985717,48.40724547158026,35.21012534070276,11.259814418272661,,
38418,Tr18_UK_10,Scoat Tarn,2011,0.0,0.0,138.0701210052746,17.989919656669493,12.881325179474334,33.16190084344785,6.100157126414033,119.61722488038278,1.0149909368519268,5.1214833759590785,2.6362211978641366,44.659587757651465,30.438365294108188,9.635974304068522,,
38418,Tr18_UK_10,Scoat Tarn,2012,0.0,0.0,126.9286097086283,31.837916063675834,27.141557504456582,32.421312487142565,7.543304984251415,116.78990865593737,7.758232916225655,4.846547314578005,2.561832339822695,38.44472204871955,25.371075248730833,12.02498215560314,,
38418,Tr18_UK_10,Scoat Tarn,2013,0.0,0.0,137.7880574281443,23.221384965982995,18.30934179145146,33.4636220256463,7.443068992992743,88.40800347977383,3.838281569718466,6.368286445012788,3.978643819565012,39.55340412242349,25.36123420732462,10.90292648108494,,
38418,Tr18_UK_10,Scoat Tarn,2014,0.0,0.0,198.7137900882859,25.10105294675383,17.74864271348725,43.75642871837071,4.808525861066672,161.70073945193565,-8.994406233901934,6.617647058823529,3.0407988372343833,40.64647095565272,20.17895057655927,11.634546752319771,,
38418,Tr18_UK_10,Scoat Tarn,2015,0.0,0.0,160.91727075282768,27.908079245471328,21.95414022761671,38.77802921209628,7.238244144542051,145.93301435406698,7.705078777388021,6.016624040920716,3.120113167369818,37.41411617738913,20.839637289847882,8.333333333333334,,
38418,Tr18_UK_10,Scoat Tarn,2016,0.0,0.0,143.07674949933715,19.21253555566645,13.918695824190976,35.01337173421107,6.970328832340987,126.79425837320576,3.891330553275157,5.217391304347826,2.642009813359757,34.978138663335415,20.24123346490369,12.633832976445397,,
38418,Tr18_UK_10,Scoat Tarn,2017,0.0,0.0,113.53058979493977,17.565746793752183,13.36511497133941,31.66015223205102,9.408156632242822,111.89647672901262,14.373700095159354,5.460358056265985,3.4168074399570685,35.50905683947533,23.815406090596532,11.152748037116346,,
