station_id,period,ANC_µeq/l,CaMg_µeq/l,Ca_µeq/l,Cl_µeq/l,HCO3_µeq/l,H_µeq/l,K_µeq/l,Mg_µeq/l,NH4-N_µeq/l,NO3-N_µeq/l,Na_µeq/l,OrgAnions_µeq/l,SAA_µeq/l,SO4_µeq/l,TOC_mg C/l,station_code,station_name,country
23539,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE36,"Odenwald, Schmerbach 1",Germany
23552,1990-2004,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,IE01,"Wicklow, Glendalough, Lake Upper, Mid Lake",Ireland
23552,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE01,"Wicklow, Glendalough, Lake Upper, Mid Lake",Ireland
23552,1998-2012,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,IE01,"Wicklow, Glendalough, Lake Upper, Mid Lake",Ireland
23552,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IE01,"Wicklow, Glendalough, Lake Upper, Mid Lake",Ireland
23553,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE02,"Wicklow, Glendalough, Lake Upper, Inflow 1",Ireland
23553,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE02,"Wicklow, Glendalough, Lake Upper, Inflow 1",Ireland
23553,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE02,"Wicklow, Glendalough, Lake Upper, Inflow 1",Ireland
23553,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE02,"Wicklow, Glendalough, Lake Upper, Inflow 1",Ireland
23554,1990-2004,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE03,"Wicklow, Glendalough, Lake Upper, Inflow 2",Ireland
23554,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE03,"Wicklow, Glendalough, Lake Upper, Inflow 2",Ireland
23554,1998-2012,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE03,"Wicklow, Glendalough, Lake Upper, Inflow 2",Ireland
23554,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE03,"Wicklow, Glendalough, Lake Upper, Inflow 2",Ireland
23556,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE05,"Galway, Lough Maumwee, Mid Lake",Ireland
23556,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE05,"Galway, Lough Maumwee, Mid Lake",Ireland
23556,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE05,"Galway, Lough Maumwee, Mid Lake",Ireland
23556,2006-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE05,"Galway, Lough Maumwee, Mid Lake",Ireland
23557,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE06,"Galway, Lough Maumwee, Inflow 1",Ireland
23557,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE06,"Galway, Lough Maumwee, Inflow 1",Ireland
23557,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE06,"Galway, Lough Maumwee, Inflow 1",Ireland
23557,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE06,"Galway, Lough Maumwee, Inflow 1",Ireland
23558,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE07,"Galway, Lough Maumwee, Inflow 2",Ireland
23558,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE07,"Galway, Lough Maumwee, Inflow 2",Ireland
23558,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE07,"Galway, Lough Maumwee, Inflow 2",Ireland
23558,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE07,"Galway, Lough Maumwee, Inflow 2",Ireland
23559,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE08,"Donegal, Lough Veagh, Mid Lake",Ireland
23559,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE08,"Donegal, Lough Veagh, Mid Lake",Ireland
23559,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE08,"Donegal, Lough Veagh, Mid Lake",Ireland
23559,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IE08,"Donegal, Lough Veagh, Mid Lake",Ireland
23560,1990-2004,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,IE09,"Donegal, Lough Veagh, Inflow 1",Ireland
23560,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE09,"Donegal, Lough Veagh, Inflow 1",Ireland
23560,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE09,"Donegal, Lough Veagh, Inflow 1",Ireland
23560,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE09,"Donegal, Lough Veagh, Inflow 1",Ireland
23561,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE10,"Donegal, Lough Veagh, Inflow 2",Ireland
23561,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE10,"Donegal, Lough Veagh, Inflow 2",Ireland
23561,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IE10,"Donegal, Lough Veagh, Inflow 2",Ireland
23561,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IE10,"Donegal, Lough Veagh, Inflow 2",Ireland
23562,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT01,"Piemonte, Lake Paione Inferiore",Italy
23562,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT01,"Piemonte, Lake Paione Inferiore",Italy
23562,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT01,"Piemonte, Lake Paione Inferiore",Italy
23562,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IT01,"Piemonte, Lake Paione Inferiore",Italy
23563,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT02,"Piemonte, Lake di Mergozzo",Italy
23563,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT02,"Piemonte, Lake di Mergozzo",Italy
23563,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT02,"Piemonte, Lake di Mergozzo",Italy
23563,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IT02,"Piemonte, Lake di Mergozzo",Italy
23564,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT03,"Piemonte, Lake Paione Superiore",Italy
23564,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT03,"Piemonte, Lake Paione Superiore",Italy
23564,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT03,"Piemonte, Lake Paione Superiore",Italy
23564,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IT03,"Piemonte, Lake Paione Superiore",Italy
23565,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT04,"Piemonte, River Cannobino",Italy
23565,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT04,"Piemonte, River Cannobino",Italy
23565,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT04,"Piemonte, River Cannobino",Italy
23565,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,IT04,"Piemonte, River Cannobino",Italy
23566,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT05,"Piemonte, River Pellino",Italy
23566,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IT05,"Piemonte, River Pellino",Italy
23566,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT05,"Piemonte, River Pellino",Italy
23566,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IT05,"Piemonte, River Pellino",Italy
23567,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT06,"Piemonte, River Pellesino",Italy
23567,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IT06,"Piemonte, River Pellesino",Italy
23567,1998-2012,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,IT06,"Piemonte, River Pellesino",Italy
23567,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IT06,"Piemonte, River Pellesino",Italy
23586,1990-2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL03,"Karkonosze, Maly Stav",Poland
23586,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL03,"Karkonosze, Maly Stav",Poland
23586,1998-2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL03,"Karkonosze, Maly Stav",Poland
23586,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL03,"Karkonosze, Maly Stav",Poland
23597,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE01,Delångersån Iggersund,Sweden
23597,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE01,Delångersån Iggersund,Sweden
23597,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE01,Delångersån Iggersund,Sweden
23597,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE01,Delångersån Iggersund,Sweden
23598,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE02,Alsterån Getebro,Sweden
23598,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE02,Alsterån Getebro,Sweden
23598,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE02,Alsterån Getebro,Sweden
23598,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE02,Alsterån Getebro,Sweden
23603,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE09,Fiolen,Sweden
23603,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE09,Fiolen,Sweden
23603,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE09,Fiolen,Sweden
23603,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE09,Fiolen,Sweden
23621,1990-2004,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,US_1C3-076,"Forester, Vermont",United States
23621,1990-2020,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,US_1C3-076,"Forester, Vermont",United States
23621,1998-2012,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C3-076,"Forester, Vermont",United States
23621,2006-2020,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C3-076,"Forester, Vermont",United States
23622,1990-2004,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,US_PAIN,"Paine Run, Virginia",United States
23622,1990-2020,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,US_PAIN,"Paine Run, Virginia",United States
23622,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_PAIN,"Paine Run, Virginia",United States
23622,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_PAIN,"Paine Run, Virginia",United States
23623,1990-2004,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,US_PINE,"Piney River, Virginia",United States
23623,1990-2020,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,US_PINE,"Piney River, Virginia",United States
23623,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_PINE,"Piney River, Virginia",United States
23623,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_PINE,"Piney River, Virginia",United States
23624,1990-2004,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,US_STAN,"Staunton River, Virginia",United States
23624,1990-2020,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,US_STAN,"Staunton River, Virginia",United States
23624,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_STAN,"Staunton River, Virginia",United States
23624,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_STAN,"Staunton River, Virginia",United States
23646,1990-2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-092,"Lily, Vermont",United States
23646,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-092,"Lily, Vermont",United States
23646,1998-2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-092,"Lily, Vermont",United States
23646,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-092,"Lily, Vermont",United States
23662,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_020058O,"Little Hope Pond, Adirondacks",United States
23662,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_020058O,"Little Hope Pond, Adirondacks",United States
23662,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_020058O,"Little Hope Pond, Adirondacks",United States
23662,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_020058O,"Little Hope Pond, Adirondacks",United States
23669,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_030172E,"Little Clear Pond, Adirondacks",United States
23669,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_030172E,"Little Clear Pond, Adirondacks",United States
23669,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_030172E,"Little Clear Pond, Adirondacks",United States
23669,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_030172E,"Little Clear Pond, Adirondacks",United States
23683,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_050215AO,"Willis Lake, Adirondacks",United States
23683,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_050215AO,"Willis Lake, Adirondacks",United States
23683,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_050215AO,"Willis Lake, Adirondacks",United States
23683,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_050215AO,"Willis Lake, Adirondacks",United States
23717,1990-2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_ME-9998E,"Newbert Pond, Maine",United States
23717,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_ME-9998E,"Newbert Pond, Maine",United States
23717,1998-2012,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,US_ME-9998E,"Newbert Pond, Maine",United States
23717,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_ME-9998E,"Newbert Pond, Maine",United States
23719,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_BNR,"Benner Run, Pennsylvania",United States
23719,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_BNR,"Benner Run, Pennsylvania",United States
23719,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_BNR,"Benner Run, Pennsylvania",United States
23719,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_BNR,"Benner Run, Pennsylvania",United States
23720,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_LNN,"Linn Run, Pennsylvania",United States
23720,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_LNN,"Linn Run, Pennsylvania",United States
23720,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_LNN,"Linn Run, Pennsylvania",United States
23720,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_LNN,"Linn Run, Pennsylvania",United States
23721,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_RBS,"Roberts Run, Pennsylvania",United States
23721,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_RBS,"Roberts Run, Pennsylvania",United States
23721,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_RBS,"Roberts Run, Pennsylvania",United States
23721,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_RBS,"Roberts Run, Pennsylvania",United States
23722,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_STN,"Stone Run, Pennsylvania",United States
23722,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_STN,"Stone Run, Pennsylvania",United States
23722,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_STN,"Stone Run, Pennsylvania",United States
23722,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_STN,"Stone Run, Pennsylvania",United States
23723,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_WWW,"Baldwin Creek, Pennsylvania",United States
23723,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_WWW,"Baldwin Creek, Pennsylvania",United States
23723,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_WWW,"Baldwin Creek, Pennsylvania",United States
23723,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_WWW,"Baldwin Creek, Pennsylvania",United States
23726,1990-2004,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-091,"Hardwood, Vermont",United States
23726,1990-2020,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-091,"Hardwood, Vermont",United States
23726,1998-2012,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-091,"Hardwood, Vermont",United States
23726,2006-2020,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-091,"Hardwood, Vermont",United States
23728,1990-2004,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-095,"Stamford, Vermont",United States
23728,1990-2020,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-095,"Stamford, Vermont",United States
23728,1998-2012,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-095,"Stamford, Vermont",United States
23728,2006-2020,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-095,"Stamford, Vermont",United States
23729,1990-2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-096,"Stratton, Vermont",United States
23729,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-096,"Stratton, Vermont",United States
23729,1998-2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-096,"Stratton, Vermont",United States
23729,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-096,"Stratton, Vermont",United States
23733,1990-2004,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-107,"Beaver Pond, Vermont",United States
23733,1990-2020,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-107,"Beaver Pond, Vermont",United States
23733,1998-2012,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-107,"Beaver Pond, Vermont",United States
23733,2006-2020,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,US_1C1-107,"Beaver Pond, Vermont",United States
29759,1990-2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL04,Wielki Staw,Poland
29759,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL04,Wielki Staw,Poland
29759,1998-2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL04,Wielki Staw,Poland
29759,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PL04,Wielki Staw,Poland
36459,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE20,Stormyrbäcken,Sweden
36459,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE20,Stormyrbäcken,Sweden
36459,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE20,Stormyrbäcken,Sweden
36459,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE20,Stormyrbäcken,Sweden
36460,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE21,Pipbäcken Nedre,Sweden
36460,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE21,Pipbäcken Nedre,Sweden
36460,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE21,Pipbäcken Nedre,Sweden
36460,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE21,Pipbäcken Nedre,Sweden
36461,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE22,Muddusälven,Sweden
36461,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE22,Muddusälven,Sweden
36461,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE22,Muddusälven,Sweden
36461,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE22,Muddusälven,Sweden
36462,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE23,Lommabäcken Nedre,Sweden
36462,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE23,Lommabäcken Nedre,Sweden
36462,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE23,Lommabäcken Nedre,Sweden
36462,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE23,Lommabäcken Nedre,Sweden
36463,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE24,Lill-Fämtan,Sweden
36463,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE24,Lill-Fämtan,Sweden
36463,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE24,Lill-Fämtan,Sweden
36463,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE24,Lill-Fämtan,Sweden
36464,1990-2004,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE25,Laxtjärnsbäcken,Sweden
36464,1990-2020,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,SE25,Laxtjärnsbäcken,Sweden
36464,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE25,Laxtjärnsbäcken,Sweden
36464,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SE25,Laxtjärnsbäcken,Sweden
37047,1990-2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-106,"Sucker, Vermont",United States
37047,1990-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-106,"Sucker, Vermont",United States
37047,1998-2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-106,"Sucker, Vermont",United States
37047,2006-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US_1C1-106,"Sucker, Vermont",United States
37765,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_1A2-076O,"Barnes Lake, Adirondacks",United States
37765,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_1A2-076O,"Barnes Lake, Adirondacks",United States
37765,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_1A2-076O,"Barnes Lake, Adirondacks",United States
37765,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,US_1A2-076O,"Barnes Lake, Adirondacks",United States
38085,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA01,"Ontario, Algoma Region, Batchawana",Canada
38085,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA01,"Ontario, Algoma Region, Batchawana",Canada
38085,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA01,"Ontario, Algoma Region, Batchawana",Canada
38085,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA01,"Ontario, Algoma Region, Batchawana",Canada
38086,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA02,"Ontario, Algoma Region, Wishart",Canada
38086,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA02,"Ontario, Algoma Region, Wishart",Canada
38086,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA02,"Ontario, Algoma Region, Wishart",Canada
38086,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA02,"Ontario, Algoma Region, Wishart",Canada
38087,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA03,"Ontario, Algoma Region, Little Turkey",Canada
38087,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA03,"Ontario, Algoma Region, Little Turkey",Canada
38087,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA03,"Ontario, Algoma Region, Little Turkey",Canada
38087,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA03,"Ontario, Algoma Region, Little Turkey",Canada
38088,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA04,"Ontario, Algoma Region, Turkey",Canada
38088,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA04,"Ontario, Algoma Region, Turkey",Canada
38088,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA04,"Ontario, Algoma Region, Turkey",Canada
38088,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA04,"Ontario, Algoma Region, Turkey",Canada
38089,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA05,"Quebec, Lac Veilleux",Canada
38089,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA05,"Quebec, Lac Veilleux",Canada
38089,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA05,"Quebec, Lac Veilleux",Canada
38089,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA05,"Quebec, Lac Veilleux",Canada
38090,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA06,"Quebec, Lac Josselin",Canada
38090,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA06,"Quebec, Lac Josselin",Canada
38090,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA06,"Quebec, Lac Josselin",Canada
38090,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA06,"Quebec, Lac Josselin",Canada
38091,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA07,"Quebec, Lac Bonneville",Canada
38091,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA07,"Quebec, Lac Bonneville",Canada
38091,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA07,"Quebec, Lac Bonneville",Canada
38091,2006-2020,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,CA07,"Quebec, Lac Bonneville",Canada
38092,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA08,"Quebec, Lac Laflamme",Canada
38092,1990-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA08,"Quebec, Lac Laflamme",Canada
38092,1998-2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA08,"Quebec, Lac Laflamme",Canada
38092,2006-2020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA08,"Quebec, Lac Laflamme",Canada
38093,1990-2004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CA09,"Quebec, Lac Macleod",Canada
