period,region,variable,n_vals,mean,median,std_dev,iqr,mk_p_val,mk_trend,sen_slp
1990-2004,QuMaVt,Cl_µeq/l,661,23.534688763325303,9.872225199559981,27.65262674578672,11.946802809353228,0.0014795175836912478,increasing,0.0
1990-2004,QuMaVt,Ca_µeq/l,664,96.67273318573702,83.52045908183632,61.01682732855683,42.34031936127744,0.0,decreasing,-0.9979977544910241
1990-2004,QuMaVt,Mg_µeq/l,664,37.31056782039311,33.71335143139191,18.814253810201915,13.78948667324778,0.0,decreasing,-0.32905561039815723
1990-2004,QuMaVt,CaMg_µeq/l,664,133.992649398556,119.0959640442708,78.24566424592257,56.18333914599232,0.0,decreasing,-1.337623974656804
1990-2004,QuMaVt,H_µeq/l,664,1.8665467250290417,0.4822512532640951,5.347138226142749,0.8834333447080096,0.0,decreasing,-0.012865259516043476
1990-2004,QuMaVt,SAA_µeq/l,664,101.36380657751288,97.41108505189314,31.02731075548326,45.257758552726614,0.0,decreasing,-1.4775754340178184
1990-2004,QuMaVt,ANC_µeq/l,664,84.13779462929662,63.02265764183114,76.82259034571459,70.30703920866047,1.1459174298344976e-06,increasing,0.5548920087516546
1990-2004,QuMaVt,OrgAnions_µeq/l,659,55.13467406227218,52.19042600590166,23.160826615741026,27.199347344391164,2.3313969137461754e-06,increasing,0.1841943370133869
1990-2004,QuMaVt,HCO3_µeq/l,659,38.27347339735086,11.739337462724931,65.4308250661607,41.77527673507649,0.005681233853846779,increasing,0.0
1990-2004,AtlCan,SO4_µeq/l,802,48.341590953784724,45.02319345086902,20.8488181697224,23.995019862255056,0.0,decreasing,-0.6896616337849881
1990-2004,AtlCan,NO3-N_µeq/l,802,1.5507659422871318,1.4285714285714286,0.42878975905736216,0.0,0.31348499553037357,no trend,0.0
1990-2004,AtlCan,Cl_µeq/l,802,145.04134693306503,112.75491495783147,81.51970542787707,59.65644656305531,0.0,increasing,1.3539051702253686
1990-2004,AtlCan,Ca_µeq/l,798,43.35983421627921,39.42115768463074,22.970517821502884,32.372754491017965,1.3373460761023637e-07,increasing,0.16633399866932783
