station_id,year,totn_mgNpm2
38464,2006,611.7386
38464,2007,745.5416
38464,2008,694.4824
38464,2009,571.3711
38464,2010,488.012
38464,2011,678.3818
38464,2012,642.6985
38464,2013,742.0025
38464,2014,583.2993
38464,2015,556.2367
38465,1990,1181.4355
38465,1991,983.7373
38465,1992,928.5746
38465,1993,1002.5202
38465,1994,1089.2202
38465,1995,896.8899
38465,1996,1012.91705
38465,1997,1024.2745
38465,1998,1081.7441
38465,1999,1075.415
38465,2000,1069.0859
38465,2001,1032.922
38465,2002,1068.442
38465,2003,933.26953
38465,2004,758.31744
38465,2005,692.5659
38465,2006,669.92175
38465,2007,767.6342
38465,2008,725.6524
38465,2009,646.8636
38465,2010,516.7705
38465,2011,761.3884
38465,2012,704.5567
38465,2013,829.3951
38465,2014,697.3396
38465,2015,608.70416
38466,1990,1465.0045
38466,1991,1183.5345
38466,1992,1135.9513
38466,1993,1240.9548
38466,1994,1277.81
38466,1995,1131.6077
38466,1996,1260.3418
38466,1997,1247.2632
38466,1998,1156.849
38466,1999,1193.1329
38466,2000,1229.417
38466,2001,1083.047
38466,2002,1229.511
38466,2003,1093.236
38466,2004,884.7929
38466,2005,833.6083
38466,2006,802.6865
38466,2007,896.54865
38466,2008,825.13806
38466,2009,769.12506
38466,2010,614.50336
38466,2011,873.82825
38466,2012,735.7998
38466,2013,942.18036
38466,2014,716.1561
38466,2015,679.7697
38471,1990,1266.7866
38471,1991,1115.2643
38471,1992,1023.9631
38471,1993,1070.789
38471,1994,1127.917
38471,1995,936.1964
38471,1996,1049.5752
38471,1997,1026.6846
38471,1998,1119.6737
38471,1999,1137.798
38471,2000,1155.922
38471,2001,1081.548
38471,2002,1149.291
38471,2003,1008.786
38471,2004,768.5929
38471,2005,708.3083
38471,2006,692.6554
38471,2007,757.5047
38471,2008,691.2805
38471,2009,617.4549
38471,2010,476.58838
38471,2011,752.0548
38471,2012,718.1123
38471,2013,845.00073
38471,2014,697.9225
38471,2015,639.2459
38472,1990,1048.9548
38472,1991,863.7134
38472,1992,767.70856
38472,1993,922.8382
38472,1994,967.2306
38472,1995,860.58215
38472,1996,848.2703
38472,1997,845.18463
38472,1998,945.12213
38472,1999,931.4751
38472,2000,917.8279
38472,2001,858.74426
38472,2002,999.6492
38472,2003,820.09717
38472,2004,674.24286
38472,2005,602.8824
38472,2006,602.1057
38472,2007,700.50586
38472,2008,637.4969
38472,2009,513.37964
38472,2010,462.7656
38472,2011,619.5871
38472,2012,581.5907
38472,2013,671.40015
38472,2014,612.6443
38472,2015,604.637
38473,1990,1116.7522
38473,1991,856.95447
38473,1992,695.5513
38473,1993,922.02435
38473,1994,944.48737
