SiteID,Lat,Lon,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
38328,49.1677,20.0206,502.94,479.24,455.67,432.24,408.95,385.79,379.89,374.01,368.16,362.35,356.56,369.71,298.07,383.17,317.64,303.43,281.46,336.39,352.01,348.86,249.31,336.29,317.50,253.95,259.41,314.17,275.83,332.31
38329,49.1697,20.0129,505.42,481.69,458.10,434.64,411.31,388.13,382.21,376.31,370.45,364.62,358.81,373.00,301.05,383.54,319.18,304.82,282.18,337.66,353.88,349.32,250.54,338.24,318.72,255.41,260.67,315.39,277.36,334.35
38330,49.2059,19.7358,567.21,541.51,515.89,490.36,464.91,439.56,433.69,427.83,422.00,416.18,410.38,452.33,384.40,427.73,389.66,371.03,331.67,416.66,423.54,378.53,311.14,415.36,371.48,292.05,322.46,387.16,347.30,425.19
38331,49.1526,20.1833,534.91,509.02,483.26,457.62,432.10,406.70,400.52,394.35,388.22,382.11,376.03,376.07,314.66,408.29,344.87,330.11,316.09,351.98,366.36,376.15,281.67,341.95,333.56,273.44,295.87,337.34,289.75,331.72
38332,49.1330,20.0124,466.24,443.47,420.85,398.38,376.05,353.87,348.53,343.22,337.93,332.68,327.45,337.03,269.29,345.79,292.07,269.45,261.98,310.06,318.92,323.40,227.90,302.90,285.49,231.86,238.29,286.09,251.80,303.23
38333,49.1841,20.1614,518.51,493.74,469.12,444.64,420.32,396.14,389.70,383.30,376.93,370.59,364.28,369.96,304.17,409.08,333.32,327.82,299.52,344.64,367.80,370.61,269.13,344.47,335.64,266.90,280.09,333.93,286.70,334.49
38334,49.1801,20.1667,520.03,495.14,470.38,445.77,421.31,396.99,390.58,384.21,377.86,371.55,365.27,370.19,305.30,408.12,334.52,327.83,301.45,344.80,367.25,370.92,270.74,343.45,334.88,267.54,282.18,334.12,286.79,333.50
38335,68.3058,18.6525,15.50,15.26,15.02,14.78,14.54,14.30,14.20,14.09,13.99,13.89,13.78,12.54,16.76,17.05,12.18,16.36,20.43,15.97,8.93,12.43,10.09,14.66,8.79,11.13,14.36,12.05,10.80,7.17
23598,57.0089,16.1619,477.90,465.07,452.19,439.26,426.28,413.25,409.63,406.00,402.35,398.68,394.99,338.74,365.17,324.66,299.23,276.97,377.16,297.71,289.84,297.72,323.36,293.50,340.62,310.98,328.08,332.94,302.50,284.10
23603,57.0920,14.5296,496.37,485.72,475.04,464.31,453.54,442.73,440.22,437.70,435.17,432.62,430.06,335.52,364.41,306.49,329.47,310.00,366.43,325.34,375.21,342.97,365.09,360.34,372.14,336.99,371.03,345.99,331.13,314.32
38370,59.5862,14.5204,282.60,275.40,268.19,260.96,253.71,246.44,244.25,242.05,239.85,237.64,235.43,195.28,187.26,176.12,166.49,196.25,192.98,157.79,169.63,165.67,204.65,205.49,179.59,135.49,213.53,181.29,210.02,160.46
36460,57.0662,12.7897,836.64,820.96,805.19,789.35,773.43,757.42,754.07,750.70,747.31,743.89,740.45,575.55,557.71,557.02,577.00,601.97,633.58,544.99,646.32,586.37,552.77,614.03,642.65,538.59,607.66,601.13,542.13,560.39
38232,69.1847,26.8978,25.14,24.23,23.33,22.43,21.55,20.67,20.36,20.05,19.75,19.45,19.15,18.11,18.22,17.96,29.02,28.81,31.46,17.22,14.92,16.91,16.19,30.13,16.55,17.90,21.91,22.03,17.63,11.50
36462,58.6999,14.6398,407.89,399.66,391.41,383.13,374.83,366.50,364.64,362.77,360.90,359.02,357.13,299.38,279.74,277.10,259.11,261.80,296.51,264.02,247.51,265.46,260.47,315.30,278.15,221.81,287.88,287.62,244.79,252.12
38283,69.2436,17.3114,32.22,31.21,30.21,29.22,28.25,27.29,26.72,26.16,25.60,25.05,24.51,27.63,42.49,48.98,28.99,42.48,53.26,50.03,19.47,32.23,23.09,38.43,19.29,38.42,29.85,33.83,29.48,17.41
38294,69.2540,28.9277,29.54,28.43,27.33,26.24,25.16,24.08,23.67,23.26,22.85,22.45,22.05,18.61,21.11,22.44,26.82,34.42,33.61,20.59,17.98,25.40,22.31,36.69,18.34,21.04,25.46,22.91,20.12,13.24
38344,65.5262,21.4169,125.68,121.36,117.01,112.64,108.25,103.84,102.61,101.38,100.13,98.88,97.62,87.48,85.51,75.28,82.74,99.36,92.52,66.32,82.14,72.09,106.85,101.45,89.81,76.86,81.25,95.19,85.00,71.94
38390,58.1142,14.1062,464.07,456.92,449.72,442.45,435.13,427.75,427.27,426.77,426.27,425.75,425.22,344.99,317.77,336.97,321.88,331.56,355.09,315.60,316.07,355.65,353.62,347.72,348.91,269.02,390.14,359.90,316.34,328.31
38411,58.1719,16.2118,382.65,372.09,361.52,350.93,340.34,329.73,326.42,323.11,319.80,316.48,313.16,268.88,226.73,265.93,225.39,216.04,267.76,233.74,226.57,244.91,291.04,252.04,252.08,219.28,272.39,247.72,214.39,210.28
38338,59.7151,13.9107,295.40,288.09,280.75,273.39,266.01,258.60,256.37,254.14,251.89,249.64,247.38,185.44,194.91,201.95,165.15,200.16,205.49,166.25,171.05,170.99,185.89,213.94,182.01,140.50,209.28,181.10,230.75,178.32
38369,59.9914,13.3473,271.36,264.03,256.67,249.28,241.86,234.42,231.91,229.40,226.87,224.34,221.79,171.74,167.82,167.32,148.85,174.45,192.06,142.23,149.72,173.88,203.38,204.04,167.68,132.03,194.84,151.08,178.00,157.24
38395,59.9130,13.4279,284.40,276.91,269.40,261.86,254.29,246.69,244.20,241.71,239.20,236.68,234.16,184.69,175.32,177.37,154.78,179.39,198.70,153.34,157.89,177.59,210.55,213.91,176.75,134.35,204.73,161.58,181.24,163.43
38339,63.7370,16.7694,106.40,103.17,99.94,96.69,93.44,90.18,89.17,88.16,87.15,86.13,85.11,62.83,67.89,54.80,49.40,77.70,65.82,40.64,54.10,68.80,81.81,71.87,48.55,40.18,64.39,59.40,45.05,40.57
38384,56.3234,14.3754,603.49,588.81,574.10,559.38,544.64,529.88,525.57,521.25,516.92,512.59,508.26,472.71,446.56,420.11,425.38,396.41,469.74,420.10,463.77,417.28,431.93,446.09,471.40,419.13,452.17,513.69,412.70,410.20
38233,69.4471,29.1036,26.03,25.08,24.13,23.20,22.27,21.35,21.00,20.66,20.31,19.97,19.63,17.14,18.22,20.39,24.98,29.15,31.12,18.84,17.57,22.07,18.30,33.73,16.02,19.94,21.40,21.54,18.49,11.39
38378,60.3578,12.9058,246.43,239.80,233.14,226.45,219.73,212.97,210.61,208.23,205.84,203.44,201.02,162.19,127.62,146.30,135.70,158.50,157.51,112.32,133.23,134.30,183.95,189.26,139.53,109.32,161.82,141.40,156.59,139.82
38401,60.0227,12.6278,283.02,275.37,267.71,260.01,252.30,244.56,241.78,238.99,236.19,233.38,230.56,162.03,150.95,174.57,156.58,184.45,177.17,136.87,157.80,182.72,193.43,205.09,163.62,128.36,202.17,161.07,193.00,155.93
38410,59.9487,12.5984,291.89,284.07,276.23,268.36,260.47,252.56,249.74,246.91,244.07,241.22,238.36,168.79,155.85,180.93,159.25,191.17,182.87,142.88,161.62,187.84,194.02,210.73,169.10,132.55,206.98,165.35,199.87,162.67
38372,58.9927,14.5603,348.55,341.03,333.48,325.91,318.33,310.73,308.76,306.78,304.79,302.80,300.80,233.74,237.62,225.24,213.01,229.39,259.00,218.96,204.18,214.10,218.34,239.47,226.66,188.10,257.02,234.06,228.92,205.74
38350,56.5351,13.9938,544.82,532.59,520.34,508.08,495.81,483.52,479.99,476.47,472.94,469.40,465.86,423.61,397.20,407.24,397.23,387.52,445.49,398.07,423.01,406.54,411.26,444.59,443.65,410.29,413.56,439.13,390.81,424.00
38385,58.7631,16.2339,377.58,368.55,359.50,350.42,341.32,332.18,329.67,327.14,324.61,322.06,319.51,263.08,228.91,252.00,214.96,231.79,252.27,240.35,235.64,237.85,297.70,256.18,257.60,231.04,260.85,233.55,199.23,190.34
38408,59.7901,13.5471,301.47,293.81,286.12,278.40,270.65,262.88,260.43,257.98,255.51,253.04,250.55,197.65,183.62,196.69,162.79,194.06,202.62,162.71,167.31,173.69,209.19,222.22,191.06,144.84,206.99,172.77,202.11,173.84
38340,59.5265,12.7866,340.71,332.31,323.89,315.44,306.97,298.47,295.77,293.05,290.33,287.60,284.86,224.80,207.85,211.11,198.37,207.94,233.59,171.89,186.46,215.90,248.55,252.70,206.58,163.26,245.29,182.78,236.90,191.64
38342,59.3442,12.7259,389.46,380.17,370.86,361.54,352.19,342.81,340.04,337.27,334.48,331.69,328.89,255.19,266.03,247.40,230.59,230.93,262.10,215.50,222.33,251.89,286.68,274.67,224.66,190.61,282.11,219.57,275.89,206.15
38382,59.3570,12.8627,379.35,370.02,360.67,351.31,341.94,332.55,329.70,326.85,323.99,321.13,318.27,246.81,248.89,231.30,219.24,220.79,252.97,203.26,207.71,243.10,287.28,268.18,219.95,180.46,271.93,213.64,266.23,199.57
38407,57.2290,15.1689,435.04,424.92,414.77,404.58,394.37,384.13,381.52,378.90,376.28,373.64,371.00,301.14,326.57,283.92,293.98,267.36,329.12,297.95,312.85,288.67,304.03,301.90,298.31,297.06,318.21,286.03,285.39,277.86
38375,59.5803,11.8444,331.69,323.67,315.63,307.57,299.49,291.39,288.36,285.32,282.27,279.22,276.16,191.13,199.42,217.36,174.88,223.50,211.98,179.50,195.49,214.09,201.48,258.34,183.87,160.79,235.21,192.02,229.69,181.84
38386,59.3353,11.9391,333.54,325.76,317.98,310.20,302.40,294.60,291.89,289.18,286.46,283.75,281.03,199.15,217.10,222.30,182.39,228.19,227.74,181.16,193.86,216.89,207.74,255.12,191.25,173.81,246.55,194.82,233.63,181.25
38341,59.2513,12.2139,328.89,321.20,313.51,305.82,298.13,290.44,287.86,285.27,282.69,280.11,277.53,210.80,209.37,209.76,181.05,214.75,225.87,172.51,183.13,203.79,207.75,239.99,185.34,164.17,240.01,191.19,233.02,176.70
38357,58.7626,15.1421,359.74,351.89,344.02,336.15,328.27,320.38,318.26,316.15,314.03,311.91,309.79,262.13,249.92,250.93,230.29,232.04,268.01,229.74,231.60,255.55,264.48,271.30,252.49,214.71,264.17,259.58,219.72,212.37
38358,59.6183,15.4751,322.85,314.75,306.62,298.48,290.30,282.11,279.88,277.65,275.41,273.17,270.91,217.59,192.26,192.41,180.16,195.77,220.97,183.22,195.31,180.50,189.02,221.23,194.98,159.06,218.54,182.30,201.47,164.90
38412,59.6412,15.1332,323.36,315.21,307.03,298.82,290.57,282.30,280.04,277.78,275.50,273.22,270.92,211.24,187.12,189.46,172.89,198.82,214.32,184.35,197.02,186.04,189.37,216.39,185.18,153.31,229.67,192.07,199.43,178.29
38389,59.8119,14.6265,256.48,249.75,243.00,236.24,229.46,222.66,220.60,218.53,216.45,214.37,212.28,168.14,163.19,158.70,143.46,180.08,175.02,143.69,166.74,151.51,184.63,194.37,154.45,122.99,191.04,158.45,178.39,143.94
38396,62.5406,17.6938,250.09,240.64,231.13,221.55,211.91,202.20,199.45,196.69,193.90,191.09,188.26,140.29,137.78,123.91,113.90,125.73,134.30,94.90,148.17,122.74,152.56,143.44,123.17,93.77,121.57,136.51,121.95,114.58
38337,58.3151,12.5020,492.85,485.96,479.01,472.02,464.96,457.86,457.45,457.03,456.61,456.16,455.71,361.14,359.75,341.12,323.39,350.81,362.82,318.44,305.15,325.88,348.13,380.03,326.92,272.28,364.97,377.18,317.55,308.38
38376,62.5948,16.7055,136.11,132.11,128.09,124.07,120.04,116.00,114.84,113.67,112.50,111.33,110.15,80.41,86.64,71.57,69.01,88.51,79.02,57.97,71.29,80.47,96.55,83.89,63.37,52.12,91.13,75.99,80.93,66.67
38367,56.4464,13.9928,573.88,561.08,548.27,535.44,522.60,509.75,506.06,502.37,498.68,494.99,491.29,453.42,414.04,428.88,426.20,411.81,475.68,416.70,449.21,433.11,430.51,460.18,469.20,419.05,439.01,475.09,412.99,444.11
38353,56.1235,13.4879,690.94,676.81,662.68,648.54,634.40,620.26,616.48,612.71,608.93,605.15,601.37,531.26,510.72,563.31,532.09,504.57,582.81,503.79,543.53,535.70,525.18,541.95,570.10,494.75,555.17,559.47,524.17,529.59
38381,63.6431,17.3908,95.69,92.61,89.54,86.46,83.39,80.32,79.32,78.31,77.31,76.31,75.30,61.10,69.32,60.28,48.69,72.34,66.03,39.74,61.22,66.88,82.07,63.43,49.41,41.98,64.98,57.01,48.41,39.17
38356,62.4669,16.7063,135.23,131.11,126.99,122.87,118.74,114.60,113.37,112.15,110.92,109.69,108.45,77.03,87.45,69.93,68.23,92.56,78.89,54.49,70.74,83.38,93.20,88.03,64.47,52.78,87.79,76.90,79.21,70.17
38361,58.6212,14.4758,423.31,415.73,408.11,400.45,392.74,385.00,383.73,382.45,381.16,379.86,378.55,310.71,294.19,297.12,267.60,272.81,321.51,288.28,261.31,286.22,284.84,326.94,302.90,229.22,304.53,292.04,261.52,263.09
38352,58.1482,12.1812,535.76,525.97,516.13,506.25,496.33,486.36,484.18,481.98,479.77,477.55,475.31,421.69,414.47,396.69,373.33,414.48,405.80,335.71,347.65,366.49,398.55,422.51,353.11,322.73,384.23,401.65,352.40,333.65
38403,57.4661,16.0328,405.10,394.92,384.75,374.60,364.46,354.34,351.34,348.35,345.36,342.37,339.39,317.36,304.03,269.37,263.32,240.33,310.77,260.22,267.36,280.34,319.60,276.55,294.71,263.75,281.04,270.76,280.17,236.14
38351,57.6091,15.2493,419.80,410.04,400.23,390.39,380.51,370.59,368.16,365.71,363.25,360.78,358.30,298.23,300.43,268.08,287.67,268.22,310.80,295.95,286.62,280.08,303.88,275.35,320.27,253.95,299.54,275.61,251.45,251.81
38366,67.0590,19.9436,43.84,42.66,41.48,40.29,39.11,37.91,37.58,37.26,36.92,36.59,36.26,32.15,29.36,24.28,21.96,28.53,41.45,18.16,24.21,26.20,34.13,40.64,22.55,21.57,27.90,29.43,18.48,15.59
38402,62.2435,15.6733,109.02,106.01,102.99,99.97,96.94,93.90,93.04,92.17,91.31,90.44,89.57,67.94,75.41,55.83,57.77,68.30,71.12,44.57,55.91,66.04,82.45,75.27,55.52,38.57,81.11,66.23,61.09,60.09
38371,60.7336,16.4248,203.96,198.01,192.08,186.14,180.21,174.29,172.43,170.57,168.71,166.86,165.00,124.83,146.77,132.60,113.31,122.20,149.79,109.92,114.41,136.41,146.68,150.47,119.12,87.98,138.02,113.39,131.23,110.63
38359,57.3372,13.7114,545.42,534.52,523.57,512.58,501.55,490.47,487.96,485.44,482.91,480.37,477.81,330.25,339.94,308.03,322.30,322.56,344.89,307.81,343.95,359.48,336.39,366.94,372.54,311.71,362.60,332.69,301.13,318.63
38234,69.4486,29.1382,25.79,24.84,23.91,22.99,22.07,21.16,20.81,20.46,20.12,19.78,19.44,17.03,18.24,20.19,24.85,28.92,30.96,18.77,17.42,21.98,18.26,33.98,15.85,19.98,21.37,21.38,18.42,11.32
38274,69.5319,29.4476,25.54,24.67,23.81,22.95,22.10,21.25,20.91,20.57,20.24,19.90,19.57,16.70,19.20,21.71,25.17,28.95,34.81,19.41,17.18,20.31,19.19,34.57,15.88,21.46,20.95,21.08,18.13,11.35
38308,69.5503,30.7804,29.58,28.76,27.94,27.13,26.32,25.51,25.17,24.83,24.49,24.16,23.82,15.05,14.55,20.45,20.20,27.10,32.29,17.76,14.23,16.11,20.53,28.95,14.40,19.51,18.18,20.90,16.34,10.03
38405,62.3301,16.9872,177.94,172.35,166.76,161.14,155.52,149.89,148.34,146.79,145.24,143.68,142.12,104.77,119.84,96.35,96.43,114.47,111.77,76.29,106.92,109.84,123.97,110.91,96.32,76.36,98.53,102.71,97.42,97.12
38295,69.5640,29.8059,26.52,25.66,24.80,23.95,23.11,22.27,21.91,21.56,21.21,20.86,20.52,16.30,19.64,20.74,25.19,29.83,33.43,19.25,17.00,17.86,18.43,32.07,15.94,20.13,20.22,20.80,17.31,12.05
38316,69.6847,30.3862,28.27,27.43,26.59,25.76,24.94,24.12,23.76,23.41,23.06,22.71,22.36,15.92,14.07,20.22,21.41,26.79,29.04,17.55,14.86,17.67,18.68,25.62,15.19,18.05,16.80,17.65,15.21,10.47
38414,59.7257,12.7580,334.35,325.78,317.17,308.53,299.86,291.15,288.31,285.46,282.60,279.72,276.84,215.69,189.79,213.31,184.75,205.56,213.70,166.69,181.34,211.87,236.67,250.57,200.90,157.54,237.35,189.47,229.78,198.39
38368,56.2062,14.5400,684.26,666.53,648.75,630.92,613.04,595.10,589.87,584.63,579.37,574.09,568.80,549.55,511.60,463.21,478.07,455.46,537.66,486.75,522.86,477.06,488.41,478.28,513.69,450.62,530.06,560.64,456.78,448.39
38364,58.0202,12.0304,560.03,549.29,538.52,527.72,516.90,506.06,503.27,500.47,497.66,494.84,492.02,432.48,432.86,421.05,390.72,454.03,437.72,362.19,378.38,391.75,404.33,455.23,394.81,353.73,417.64,445.95,382.12,383.96
38387,60.6388,15.4453,210.61,204.94,199.24,193.52,187.77,182.01,180.34,178.65,176.96,175.26,173.56,134.91,140.55,134.38,114.58,140.10,157.22,114.63,119.46,141.66,167.02,142.12,129.45,94.49,157.93,115.32,138.85,125.05
38256,69.6950,30.6562,31.08,30.20,29.33,28.46,27.60,26.74,26.38,26.02,25.66,25.30,24.95,17.36,16.08,23.36,21.89,28.11,29.29,17.61,15.76,18.19,19.50,25.76,15.05,19.33,17.25,19.70,16.61,11.27
38374,60.0277,15.6627,252.95,246.45,239.93,233.40,226.86,220.30,218.47,216.62,214.77,212.92,211.06,162.20,154.72,147.12,139.95,155.08,181.62,144.95,145.25,151.78,171.06,189.46,148.76,115.49,189.74,146.67,160.48,130.62
38362,60.1621,15.7334,237.45,231.39,225.32,219.24,213.15,207.05,205.32,203.59,201.86,200.12,198.38,157.89,153.72,145.32,134.89,150.60,181.44,138.06,137.99,148.68,161.45,185.46,145.29,109.67,202.21,136.76,155.41,127.90
38354,60.6450,13.6265,175.27,170.23,165.17,160.10,155.01,149.90,148.05,146.18,144.31,142.44,140.56,109.47,116.28,107.98,99.27,107.67,126.98,91.67,97.89,104.80,130.85,146.35,109.04,80.70,137.59,108.55,115.68,100.22
38415,59.8930,13.3382,291.14,283.47,275.78,268.05,260.29,252.50,249.96,247.41,244.84,242.27,239.68,186.09,181.83,178.67,161.93,184.23,202.05,154.99,161.09,183.42,213.28,218.19,179.30,135.58,208.35,166.21,186.53,166.05
38379,63.8620,18.2726,99.44,96.13,92.81,89.49,86.17,82.84,81.82,80.80,79.77,78.75,77.72,59.79,59.74,65.74,49.91,66.48,66.23,39.54,68.82,63.12,74.73,59.09,56.50,44.67,69.37,64.60,45.46,44.91
38363,63.5427,17.6331,108.23,104.71,101.19,97.66,94.13,90.60,89.48,88.36,87.24,86.12,85.00,66.36,69.98,72.92,54.39,72.77,72.11,43.52,67.37,68.79,88.04,66.32,57.01,45.73,74.18,60.64,54.44,47.74
38383,59.9779,17.1589,285.27,278.37,271.46,264.54,257.60,250.65,249.03,247.40,245.77,244.14,242.51,196.35,183.24,191.64,168.55,172.90,196.64,169.38,193.04,186.41,187.71,240.41,192.09,158.67,212.13,186.15,182.95,167.44
38346,56.2460,14.3775,627.29,611.38,595.46,579.52,563.55,547.57,542.66,537.74,532.81,527.88,522.94,506.44,467.77,431.35,442.36,413.65,493.65,443.71,487.16,441.37,451.48,456.31,486.17,434.19,479.00,529.07,434.24,425.40
38406,63.0025,17.5153,173.22,167.71,162.16,156.59,150.98,145.33,143.75,142.16,140.55,138.93,137.31,110.51,109.36,111.00,95.17,109.53,118.79,81.01,106.92,113.50,122.73,114.22,96.51,78.58,104.08,98.00,98.81,93.96
38399,56.3250,15.3582,555.13,538.20,521.29,504.41,487.56,470.74,465.02,459.31,453.61,447.91,442.23,409.83,401.03,365.82,390.32,333.85,459.53,367.06,397.10,381.88,356.09,392.43,413.87,336.77,430.98,430.10,353.51,352.67
38255,69.7064,29.7211,23.88,23.09,22.31,21.53,20.76,20.00,19.67,19.33,19.00,18.67,18.35,15.82,15.14,19.19,23.26,28.72,28.41,18.89,15.38,17.92,16.11,28.81,14.94,17.86,17.35,17.64,16.59,11.24
38413,56.2864,14.6851,643.43,626.15,608.83,591.47,574.05,556.60,551.34,546.07,540.79,535.49,530.17,484.81,467.04,415.42,432.23,405.07,494.76,439.16,459.25,427.86,424.76,445.48,467.24,406.44,469.53,511.36,417.10,415.98
38388,56.6715,13.0653,874.85,858.30,841.69,825.01,808.28,791.48,787.71,783.92,780.12,776.29,772.45,617.53,591.37,620.42,606.63,621.82,689.70,587.05,690.30,622.15,556.97,679.07,668.49,597.59,640.06,637.70,603.80,606.77
38264,69.7092,30.6015,30.42,29.55,28.69,27.83,26.98,26.14,25.78,25.42,25.06,24.71,24.35,17.01,15.67,23.20,21.90,27.63,29.01,17.42,15.59,18.14,18.92,25.43,14.71,19.00,16.91,19.16,16.28,11.08
38276,69.7231,30.1874,26.47,25.63,24.79,23.95,23.13,22.31,21.95,21.59,21.24,20.89,20.54,15.65,13.96,20.16,21.47,26.59,27.71,17.71,15.28,17.12,17.45,25.59,14.75,17.21,16.86,17.00,15.77,10.73
38416,59.4095,12.9841,379.24,369.85,360.44,351.02,341.58,332.13,329.25,326.37,323.48,320.59,317.69,257.51,243.73,227.84,221.66,235.93,269.15,197.70,211.44,239.70,290.95,276.07,231.62,183.81,273.39,217.14,266.30,206.03
38392,59.1149,17.3535,377.46,367.14,356.79,346.41,336.00,325.56,322.73,319.89,317.04,314.18,311.31,228.07,197.32,215.07,187.11,194.70,227.02,203.94,213.85,213.39,223.59,237.07,224.84,186.90,226.33,201.82,180.15,168.02
38393,57.1559,14.5168,489.54,479.14,468.70,458.21,447.68,437.11,434.66,432.20,429.72,427.23,424.73,328.67,362.61,303.21,325.17,306.61,357.83,321.77,367.84,339.28,354.26,356.11,356.19,330.21,364.89,343.33,320.36,313.26
38218,69.7426,26.9499,18.72,18.15,17.58,17.02,16.47,15.92,15.73,15.54,15.36,15.17,14.99,14.70,13.21,17.91,22.24,26.09,24.40,16.19,12.38,14.96,13.67,22.57,13.00,15.99,18.41,21.32,15.35,10.78
38253,69.8689,29.1846,22.30,21.51,20.73,19.96,19.19,18.44,18.11,17.78,17.46,17.14,16.82,14.53,11.98,18.52,23.03,25.42,22.08,17.46,14.09,18.91,14.86,28.91,13.79,17.27,16.34,16.01,15.55,10.67
38252,69.9424,29.1139,22.81,21.98,21.16,20.35,19.55,18.75,18.41,18.08,17.75,17.42,17.09,14.71,12.02,19.15,22.66,26.87,23.10,18.08,15.10,20.47,15.53,28.50,14.68,17.83,16.68,17.15,16.17,11.08
38347,59.8970,15.6867,265.55,258.76,251.96,245.15,238.33,231.49,229.58,227.66,225.74,223.82,221.89,178.11,168.12,155.99,147.64,158.71,189.36,158.07,155.69,160.32,179.98,199.70,160.97,127.68,189.48,154.11,170.26,137.06
38417,59.8371,15.5503,272.53,265.48,258.42,251.35,244.27,237.17,235.16,233.15,231.14,229.12,227.09,181.22,167.63,160.54,149.11,164.16,194.48,156.29,158.28,158.36,181.76,199.83,164.70,130.95,189.03,153.86,170.61,140.08
38360,56.8781,14.9286,488.72,477.36,465.97,454.54,443.07,431.56,428.70,425.83,422.94,420.05,417.14,336.70,367.11,313.22,320.84,303.06,383.09,337.55,379.70,324.95,342.37,360.69,381.35,348.99,375.06,341.28,313.42,313.31
38254,70.3473,30.8842,22.99,22.21,21.44,20.68,19.93,19.19,18.82,18.45,18.09,17.73,17.37,14.00,11.99,22.54,18.49,24.46,20.19,17.06,15.33,14.70,16.43,24.22,13.21,17.04,18.28,16.82,15.26,12.13
38380,58.8150,11.6125,490.01,479.55,469.10,458.65,448.20,437.76,434.60,431.44,428.28,425.12,421.96,288.57,314.81,283.21,243.45,312.46,297.36,251.78,253.54,253.35,273.78,315.84,267.68,241.05,310.10,292.73,303.69,236.56
38365,57.6392,15.7552,405.12,395.08,385.03,374.97,364.89,354.80,351.99,349.18,346.37,343.55,340.73,309.04,300.28,266.23,288.70,260.13,311.24,280.78,278.74,277.29,327.02,284.62,296.50,284.93,297.37,276.08,269.00,251.97
38336,57.9479,16.0963,408.88,397.77,386.64,375.49,364.31,353.12,349.69,346.25,342.81,339.36,335.90,298.66,261.45,271.96,259.43,236.19,301.97,260.71,253.44,263.03,312.12,270.11,293.53,255.94,293.06,266.98,248.24,233.22
38343,56.5972,15.7281,479.91,466.53,453.16,439.78,426.40,413.01,408.86,404.70,400.55,396.39,392.23,338.02,369.13,319.02,328.05,291.41,391.80,304.33,322.19,311.26,322.05,346.85,337.56,304.85,340.52,366.06,313.09,294.07
38400,56.7387,15.4068,441.41,429.85,418.30,406.77,395.25,383.74,380.22,376.70,373.18,369.68,366.17,307.78,344.50,284.21,302.78,267.46,368.22,283.77,313.66,289.69,331.08,329.98,330.07,296.92,327.61,320.63,297.79,272.13
23472,46.3631,8.6897,597.53,597.18,596.81,596.43,596.03,595.62,599.56,603.52,607.49,611.47,615.47,601.28,417.81,509.85,454.49,466.77,380.65,393.35,386.45,373.87,401.75,394.23,508.72,429.21,300.44,398.89,356.34,476.38
23474,46.4761,8.5928,379.13,378.65,378.17,377.68,377.20,376.71,377.99,379.28,380.57,381.87,383.16,384.39,298.45,373.64,321.72,349.96,273.76,294.86,278.67,284.66,286.73,288.85,351.60,307.50,233.94,291.09,272.43,333.27
23475,46.4761,8.5847,371.81,371.29,370.77,370.25,369.72,369.20,370.41,371.62,372.83,374.04,375.26,376.49,291.79,367.54,315.43,343.79,268.18,288.29,271.98,278.77,280.50,282.62,345.38,301.11,228.65,285.81,266.93,327.45
23478,46.4494,8.5394,354.22,353.39,352.57,351.74,350.91,350.08,351.07,352.05,353.04,354.03,355.02,353.61,264.99,351.32,290.05,324.14,244.87,257.65,241.97,251.84,256.25,261.43,328.07,279.58,203.54,267.25,245.02,310.77
23488,46.2661,8.5847,753.28,752.59,751.86,751.11,750.32,749.49,755.07,760.67,766.29,771.93,777.59,772.06,528.94,694.04,587.56,602.20,468.45,489.70,484.42,461.65,516.47,507.44,643.95,528.31,380.86,522.64,448.34,604.68
23489,46.2739,8.7736,806.66,806.48,806.26,806.01,805.73,805.42,812.60,819.82,827.07,834.35,841.66,826.60,556.77,653.03,605.07,601.76,507.33,518.93,498.90,485.51,503.49,505.65,644.93,518.15,369.76,512.58,448.03,590.44
23495,46.3544,8.6356,579.80,579.28,578.74,578.20,577.63,577.06,580.68,584.32,587.98,591.64,595.31,587.22,408.64,521.44,445.07,467.48,368.43,381.19,374.87,367.43,397.17,393.74,500.55,425.42,297.79,398.13,353.58,474.87
23496,46.1292,8.9900,1066.94,1065.88,1064.78,1063.64,1062.46,1061.23,1073.36,1085.56,1097.82,1110.14,1122.52,1014.33,860.21,949.78,838.32,807.07,758.18,737.64,754.41,681.89,693.84,833.96,835.99,743.62,583.22,759.40,695.82,762.26
23497,46.3567,8.7925,638.64,638.43,638.21,637.97,637.71,637.43,642.11,646.82,651.54,656.27,661.03,629.26,447.62,528.71,481.46,479.76,405.76,424.02,412.49,392.80,414.51,408.26,523.21,428.66,312.28,406.31,369.58,479.36
38426,57.1180,-3.8500,113.25,114.25,115.25,116.24,117.24,118.22,121.01,123.79,126.56,129.32,132.08,156.15,157.96,143.48,135.53,108.59,133.88,115.13,121.42,114.56,111.25,131.73,117.28,106.00,158.48,100.45,108.90,99.18
38433,56.7580,-5.6120,171.99,173.25,174.51,175.77,177.04,178.31,181.02,183.73,186.45,189.17,191.90,200.51,222.05,272.39,208.82,230.80,215.11,166.71,147.88,215.94,157.59,223.39,141.70,164.67,222.80,192.55,172.54,156.28
38434,56.7552,-3.2247,222.43,223.25,224.06,224.87,225.68,226.49,231.86,237.22,242.58,247.92,253.26,262.71,376.84,248.91,281.35,224.45,290.75,180.61,228.37,234.71,218.33,277.39,199.45,234.85,285.53,245.14,216.73,207.69
