SiteID,Lat,Lon,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
38319,49.2293,19.9977,897.43,869.12,840.77,812.38,783.95,755.48,723.44,691.35,659.21,627.03,594.80,617.08,507.68,607.68,560.30,523.23,503.08,566.33,546.38,513.12,457.27,502.88,454.90,412.79,383.05,422.33,409.10,449.89
38320,49.1888,20.0778,859.75,832.24,804.71,777.14,749.55,721.92,691.56,661.17,630.75,600.30,569.81,572.11,473.72,601.01,531.43,499.40,486.56,541.67,528.85,505.18,430.96,474.80,433.18,388.05,364.07,399.85,388.48,418.99
38321,49.1978,20.0722,873.55,845.69,817.81,789.89,761.93,733.94,703.06,672.13,641.17,610.17,579.13,584.11,483.22,611.20,541.01,508.56,493.29,551.20,538.15,512.68,438.14,484.88,441.81,395.53,370.07,407.45,395.36,427.48
38322,49.1942,20.0537,864.33,836.76,809.16,781.54,753.88,726.19,695.62,665.01,634.37,603.70,572.99,578.82,478.40,597.69,533.60,498.94,485.03,542.69,529.33,501.59,430.14,476.50,433.88,388.75,363.38,400.37,387.38,420.52
38323,49.1520,20.1299,802.14,776.00,749.85,723.70,697.55,671.39,643.20,615.01,586.81,558.61,530.40,522.97,435.45,557.22,494.41,465.51,463.68,502.23,493.56,477.81,408.96,434.00,400.48,362.03,345.30,371.05,363.10,384.62
38324,49.1638,20.0257,811.37,785.25,759.12,732.97,706.81,680.64,652.03,623.40,594.76,566.11,537.44,539.19,445.68,544.93,494.87,456.27,450.62,502.13,488.04,460.50,395.80,434.51,395.87,356.38,335.06,367.10,354.71,385.60
38325,49.1792,20.0590,840.94,813.96,786.97,759.95,732.92,705.85,676.17,646.47,616.74,586.98,557.20,559.03,462.64,579.38,517.21,482.80,472.88,526.27,513.11,487.95,417.43,459.16,418.82,375.79,352.83,387.17,375.29,405.97
38326,49.1740,20.0574,832.28,805.54,778.77,751.99,725.19,698.37,669.01,639.64,610.24,580.81,551.37,552.15,457.05,571.53,510.98,476.26,467.77,519.85,506.68,481.93,412.20,452.48,412.89,370.70,348.49,381.96,370.29,400.38
38327,49.1701,20.0608,826.43,799.83,773.22,746.58,719.93,693.26,664.13,634.98,605.81,576.62,547.41,546.93,452.95,567.49,506.95,472.52,465.08,515.90,502.84,479.01,409.29,448.27,409.32,367.60,346.06,378.82,367.51,396.83
38328,49.1677,20.0206,816.81,790.57,764.30,738.02,711.73,685.42,656.60,627.76,598.90,570.02,541.13,544.27,449.62,548.04,498.52,459.43,452.81,505.59,491.37,462.63,398.21,438.27,399.01,359.09,337.06,369.83,356.94,388.77
38329,49.1697,20.0129,818.69,792.42,766.12,739.81,713.49,687.14,658.24,629.31,600.37,571.42,542.44,546.78,451.41,547.42,499.53,459.61,452.55,506.27,491.85,461.82,398.21,439.16,399.51,359.58,337.07,370.27,356.90,389.56
38330,49.2059,19.7358,1003.16,972.48,941.67,910.74,879.69,848.52,813.22,777.79,742.23,706.52,670.68,718.48,619.27,660.96,645.23,605.26,574.06,661.16,624.87,551.23,517.53,568.01,498.58,459.83,425.87,475.80,463.02,523.67
38331,49.1526,20.1833,802.50,776.21,749.91,723.62,697.32,671.02,642.82,614.61,586.40,558.19,529.98,525.51,438.61,557.75,500.68,474.50,473.43,504.38,500.87,487.31,424.27,437.43,407.12,372.25,357.80,377.31,371.35,387.77
38332,49.1330,20.0124,761.31,736.53,711.75,686.97,662.20,637.42,610.68,583.95,557.21,530.48,503.76,500.29,414.00,499.73,458.97,418.15,420.17,465.46,450.62,425.95,365.38,395.97,361.15,326.99,310.25,337.00,326.57,353.62
38333,49.1841,20.1614,835.12,807.98,780.82,753.66,726.48,699.30,669.75,640.20,610.63,581.05,551.46,554.50,459.53,587.84,521.59,495.84,485.37,526.75,522.41,505.56,436.60,462.73,427.66,387.53,368.01,394.97,387.92,409.04
38334,49.1801,20.1667,829.49,802.48,775.46,748.44,721.41,694.37,665.04,635.70,606.35,576.99,547.63,549.92,456.05,582.85,518.14,492.53,483.31,522.82,518.98,502.71,434.84,458.65,424.47,385.24,366.50,392.19,385.42,405.62
38335,68.3058,18.6525,70.56,69.67,68.77,67.86,66.94,66.01,64.54,63.05,61.55,60.03,58.50,54.32,54.74,61.53,50.73,55.55,59.42,54.50,39.66,39.24,36.13,48.12,36.82,39.08,38.26,38.58,35.42,28.74
23598,57.0089,16.1619,889.43,859.22,828.82,798.22,767.41,736.41,708.98,681.37,653.59,625.63,597.49,525.48,550.55,512.64,470.53,451.94,579.50,458.38,436.95,416.90,445.85,400.66,434.17,379.32,406.25,357.03,341.70,325.43
23603,57.0920,14.5296,1000.59,971.62,942.42,912.98,883.31,853.42,821.00,788.33,755.42,722.25,688.84,543.27,572.81,514.86,518.16,490.72,580.92,494.18,503.42,459.35,449.21,485.66,469.97,395.32,461.21,396.26,379.20,347.79
38370,59.5862,14.5204,625.76,610.17,594.48,578.67,562.75,546.71,528.31,509.78,491.13,472.35,453.44,369.75,355.87,363.07,341.53,375.69,386.24,315.00,324.17,288.20,299.92,316.24,296.88,237.65,320.29,268.03,274.33,230.78
36460,57.0662,12.7897,1536.33,1495.72,1454.71,1413.29,1371.47,1329.24,1278.60,1227.48,1175.89,1123.82,1071.29,799.33,769.96,779.67,791.61,780.86,882.24,713.70,761.24,661.11,590.48,714.16,720.90,581.56,669.04,617.58,541.38,515.65
38232,69.1847,26.8978,104.57,101.58,98.58,95.55,92.51,89.44,87.25,85.05,82.84,80.61,78.36,69.86,56.42,66.25,81.25,81.66,76.75,61.53,58.16,53.75,49.07,69.28,56.29,50.14,54.48,53.75,49.69,40.91
36462,58.6999,14.6398,859.02,836.77,814.33,791.67,768.82,745.76,720.22,694.45,668.47,642.26,615.83,503.26,484.50,504.12,446.49,454.74,513.50,434.11,415.56,403.88,369.65,437.37,406.66,321.32,401.99,361.62,312.71,300.66
38283,69.2436,17.3114,140.34,138.23,136.12,133.98,131.84,129.68,126.14,122.59,119.01,115.41,111.80,123.04,117.40,156.79,114.96,137.20,134.07,141.80,82.49,96.88,79.55,113.55,70.84,102.46,76.65,83.09,84.04,60.88
38294,69.2540,28.9277,120.89,117.36,113.80,110.21,106.60,102.96,100.46,97.93,95.38,92.82,90.23,75.01,63.69,81.37,89.33,97.31,85.61,75.22,70.97,67.82,62.85,83.14,66.73,58.70,66.19,59.45,59.26,47.22
38344,65.5262,21.4169,285.31,276.68,267.98,259.23,250.42,241.54,234.78,227.97,221.11,214.20,207.25,168.25,153.45,147.99,157.68,176.68,186.52,132.48,153.81,127.38,145.94,156.52,146.70,128.28,129.34,129.80,112.25,104.21
38390,58.1142,14.1062,826.13,803.38,780.43,757.27,733.91,710.35,685.03,659.49,633.74,607.77,581.58,456.95,443.33,472.40,419.05,435.20,486.25,389.14,394.61,398.57,383.75,396.28,399.34,293.90,419.93,334.45,307.75,298.17
38411,58.1719,16.2118,703.99,682.27,660.44,638.51,616.47,594.32,573.58,552.73,531.78,510.74,489.59,426.26,395.51,434.68,377.20,357.24,437.78,374.21,355.18,342.59,394.60,350.55,345.19,284.93,363.10,292.22,265.05,252.58
38338,59.7151,13.9107,673.18,656.81,640.30,623.66,606.88,589.96,570.11,550.10,529.94,509.62,489.14,366.04,369.35,397.56,346.42,390.86,409.21,333.02,337.49,299.54,283.20,338.25,313.48,245.58,332.14,275.62,294.88,250.01
38369,59.9914,13.3473,624.22,609.50,594.65,579.67,564.56,549.33,531.19,512.89,494.45,475.87,457.14,352.63,335.18,353.80,310.51,350.68,389.38,292.15,306.73,293.05,288.51,318.63,287.50,231.72,315.37,248.53,252.64,231.86
38395,59.9130,13.4279,640.25,625.07,609.76,594.32,578.75,563.05,544.32,525.43,506.40,487.22,467.89,363.04,341.43,360.99,315.65,354.04,393.23,301.31,314.11,292.83,293.33,325.67,293.93,230.65,319.94,254.68,251.91,233.93
38339,63.7370,16.7694,271.34,264.54,257.68,250.77,243.81,236.79,230.05,223.26,216.42,209.53,202.58,144.88,145.87,136.50,135.30,161.76,167.65,113.91,131.67,130.41,135.82,138.56,116.78,99.55,126.84,104.49,91.47,84.99
38384,56.3234,14.3754,1271.57,1231.61,1191.38,1150.88,1110.10,1069.05,1026.39,983.44,940.20,896.69,852.89,783.01,724.04,713.93,694.41,640.49,761.10,642.51,653.45,590.63,596.51,613.65,619.78,526.38,593.62,577.53,498.49,468.86
38233,69.4471,29.1036,111.44,108.28,105.11,101.91,98.69,95.45,93.13,90.80,88.46,86.09,83.71,71.14,58.96,76.20,83.69,87.21,78.99,70.27,66.63,62.19,56.23,77.06,60.73,54.80,58.92,56.29,55.12,43.23
38378,60.3578,12.9058,568.68,555.79,542.79,529.68,516.44,503.10,486.79,470.34,453.76,437.04,420.19,323.12,279.83,323.27,287.66,328.29,340.37,251.62,274.60,256.27,260.38,294.52,256.26,207.45,278.50,231.18,231.24,208.17
38401,60.0227,12.6278,659.26,644.10,628.81,613.39,597.83,582.15,562.94,543.57,524.04,504.36,484.53,355.57,332.19,383.68,329.01,376.20,388.96,307.61,319.03,320.19,292.27,336.29,299.88,239.22,326.97,262.87,275.88,237.28
38410,59.9487,12.5984,674.41,658.92,643.31,627.56,611.67,595.66,575.95,556.08,536.06,515.87,495.53,364.67,339.74,391.27,333.02,384.49,397.49,315.65,324.47,324.87,293.82,343.41,306.17,244.11,331.37,267.81,279.92,243.75
38372,58.9927,14.5603,739.70,721.08,702.31,683.40,664.33,645.12,623.19,601.10,578.84,556.42,533.83,427.65,421.60,435.66,398.93,419.39,461.69,384.07,366.48,348.58,325.13,364.26,354.03,285.57,359.50,315.50,290.01,267.20
38350,56.5351,13.9938,1171.39,1136.26,1100.89,1065.29,1029.44,993.35,954.10,914.59,874.83,834.80,794.52,708.69,674.79,696.24,656.19,619.59,733.62,619.29,611.04,566.76,550.41,609.44,589.77,509.07,554.71,526.19,470.84,475.48
38385,58.7631,16.2339,727.52,708.07,688.48,668.75,648.88,628.87,608.12,587.22,566.18,544.98,523.65,442.34,411.83,447.66,397.75,399.29,443.19,399.73,384.38,351.45,404.06,364.66,361.95,317.97,365.92,303.15,264.87,254.52
38408,59.7901,13.5471,690.74,674.33,657.78,641.09,624.25,607.27,586.97,566.50,545.86,525.06,504.09,388.54,366.06,399.87,343.30,385.94,410.73,328.46,337.58,302.87,302.94,349.46,316.77,249.97,334.40,273.58,277.74,249.41
38340,59.5265,12.7866,724.56,706.94,689.18,671.29,653.26,635.10,613.33,591.40,569.31,547.06,524.66,402.79,371.41,409.36,351.69,372.45,429.65,316.01,329.77,332.42,324.41,359.82,321.91,251.17,353.99,269.41,288.57,251.92
38342,59.3442,12.7259,775.99,756.18,736.22,716.11,695.85,675.44,651.92,628.22,604.35,580.31,556.10,410.16,401.68,428.22,367.63,377.25,439.84,335.09,346.07,350.68,346.63,367.17,326.20,263.04,366.50,281.79,307.34,250.14
38382,59.3570,12.8627,787.77,767.23,746.53,725.68,704.67,683.51,659.53,635.38,611.06,586.56,561.89,419.18,403.66,431.72,373.58,386.76,446.95,338.81,349.68,355.61,360.56,371.92,331.75,264.86,369.00,287.21,310.55,253.15
38407,57.2290,15.1689,847.99,822.72,797.28,771.66,745.87,719.91,692.99,665.89,638.61,611.15,583.52,470.92,498.62,459.13,447.03,434.30,519.47,427.98,425.00,393.45,394.50,407.37,386.30,347.10,394.29,327.25,328.97,305.96
38375,59.5803,11.8444,761.73,744.87,727.87,710.71,693.41,675.96,653.50,630.85,608.02,585.00,561.80,412.71,402.25,450.30,377.76,441.97,460.12,373.25,375.74,367.87,314.11,408.17,334.03,288.72,376.90,300.54,325.74,269.74
38386,59.3353,11.9391,774.54,756.86,739.03,721.06,702.93,684.66,661.48,638.12,614.58,590.85,566.95,425.05,420.24,464.62,388.31,451.53,476.19,371.39,379.68,364.37,318.65,407.38,343.82,296.14,389.65,302.24,325.14,270.71
38341,59.2513,12.2139,748.38,730.40,712.30,694.06,675.69,657.19,634.55,611.75,588.79,565.67,542.40,411.65,387.27,428.60,363.18,412.84,444.99,333.52,351.54,335.86,301.03,371.02,320.87,269.31,361.95,285.60,301.83,250.41
38357,58.7626,15.1421,714.95,696.31,677.55,658.65,639.63,620.47,599.31,578.02,556.57,534.99,513.27,430.04,412.58,445.14,392.04,389.15,451.38,377.56,371.63,356.24,353.12,365.01,346.82,294.88,349.03,313.34,271.18,252.73
38358,59.6183,15.4751,645.60,628.86,611.99,595.01,577.90,560.68,541.96,523.11,504.13,485.03,465.79,373.73,348.05,369.97,348.68,367.75,395.43,335.41,336.63,298.77,292.85,320.46,302.60,253.80,315.56,256.70,267.42,230.31
38412,59.6412,15.1332,631.59,615.51,599.31,582.99,566.56,550.02,531.65,513.15,494.53,475.79,456.92,361.26,334.13,356.02,329.08,353.06,383.24,325.45,325.49,292.60,284.83,306.34,286.15,240.38,316.60,255.72,259.17,232.46
38389,59.8119,14.6265,590.39,575.80,561.09,546.27,531.34,516.30,499.15,481.89,464.50,446.98,429.34,340.97,333.66,345.06,318.00,360.32,366.15,303.47,318.12,279.48,281.52,306.69,275.93,229.18,305.34,251.01,258.19,221.89
38396,62.5406,17.6938,521.11,504.51,487.76,470.85,453.79,436.58,423.80,410.90,397.89,384.76,371.51,282.84,278.67,254.01,251.42,264.22,282.23,202.82,275.53,228.38,253.87,247.52,235.40,179.30,225.12,204.91,192.90,180.99
38337,58.3151,12.5020,938.14,915.85,893.33,870.58,847.60,824.39,795.67,766.68,737.41,707.87,678.05,524.57,493.94,516.85,460.44,491.10,532.82,434.45,430.41,407.29,378.81,456.85,412.25,318.52,400.13,383.92,332.15,314.04
38376,62.5948,16.7055,319.09,311.31,303.48,295.59,287.65,279.65,271.64,263.56,255.44,247.25,239.02,177.43,181.46,167.31,166.71,185.74,185.04,137.83,158.85,150.88,159.44,157.10,134.18,116.61,164.09,123.24,127.35,110.86
38367,56.4464,13.9928,1223.71,1186.89,1149.82,1112.49,1074.91,1037.07,996.05,954.75,913.18,871.34,829.22,754.35,701.91,726.22,692.35,646.10,773.29,644.19,638.74,597.06,575.46,630.39,617.51,524.77,580.79,557.94,492.96,492.35
38353,56.1235,13.4879,1344.21,1305.68,1266.88,1227.82,1188.49,1148.90,1103.79,1058.38,1012.67,966.67,920.36,811.94,766.13,813.37,754.65,716.58,842.43,704.77,699.41,663.24,633.42,670.55,667.15,580.08,640.07,602.05,561.28,530.99
38381,63.6431,17.3908,265.57,258.64,251.66,244.63,237.56,230.44,223.85,217.22,210.55,203.83,197.07,151.25,153.37,147.79,141.58,162.35,169.84,116.71,144.44,133.77,142.90,136.74,125.14,108.39,134.70,107.70,100.65,87.99
38356,62.4669,16.7063,339.21,330.75,322.23,313.65,305.01,296.30,287.77,279.17,270.52,261.80,253.03,183.93,193.78,177.38,177.53,202.18,199.10,143.29,167.48,160.84,164.47,166.39,144.06,123.10,169.20,129.93,133.55,120.88
38361,58.6212,14.4758,887.89,863.62,839.12,814.38,789.41,764.20,737.45,710.46,683.22,655.73,628.00,503.90,488.34,515.08,442.67,447.02,532.54,443.58,417.56,412.98,383.50,433.77,417.63,316.46,408.08,359.00,315.13,306.14
38352,58.1482,12.1812,1069.31,1044.68,1019.82,994.72,969.37,943.80,910.89,877.69,844.19,810.40,776.32,642.08,612.96,643.50,561.96,642.94,663.43,526.95,547.41,496.82,470.00,571.56,494.44,421.42,484.30,475.72,421.31,382.74
38403,57.4661,16.0328,760.95,736.67,712.27,687.75,663.10,638.32,615.17,591.91,568.52,545.02,521.40,484.00,464.83,433.58,417.49,399.62,479.45,386.27,388.51,377.78,414.54,380.16,384.51,327.48,357.78,305.44,316.23,275.68
38351,57.6091,15.2493,784.33,761.25,738.02,714.63,691.08,667.37,643.17,618.81,594.29,569.61,544.77,449.29,452.94,426.01,422.28,412.41,468.01,412.86,392.72,367.57,378.61,372.87,396.93,304.97,368.94,307.80,291.91,273.58
38366,67.0590,19.9436,144.06,140.35,136.61,132.85,129.05,125.22,122.06,118.88,115.68,112.45,109.19,95.71,75.56,75.80,77.66,87.93,105.64,67.37,76.08,68.72,72.81,83.30,73.21,63.24,71.29,67.91,53.17,50.99
38402,62.2435,15.6733,292.84,286.03,279.16,272.23,265.26,258.23,250.90,243.51,236.08,228.59,221.04,173.70,173.12,160.82,160.37,170.32,182.76,132.35,146.90,145.72,146.46,150.50,129.86,103.69,155.81,120.71,114.08,107.96
38371,60.7336,16.4248,476.06,463.81,451.48,439.07,426.58,414.02,401.26,388.43,375.52,362.52,349.46,283.88,295.20,295.12,259.68,276.86,314.98,246.33,243.54,246.62,245.40,247.85,221.06,178.27,236.04,184.25,204.57,180.09
38359,57.3372,13.7114,1117.93,1087.55,1056.89,1025.95,994.73,963.23,927.25,890.95,854.34,817.43,780.20,567.47,569.48,556.28,547.09,540.72,599.21,509.92,524.26,490.87,452.46,512.82,517.08,414.75,480.31,418.18,382.95,373.74
38234,69.4486,29.1382,110.72,107.58,104.42,101.24,98.04,94.82,92.51,90.19,87.86,85.51,83.14,70.62,58.63,75.59,83.01,86.51,78.35,69.80,66.08,61.74,55.84,76.87,60.04,54.49,58.58,55.74,54.73,42.89
38274,69.5319,29.4476,107.41,104.35,101.28,98.18,95.07,91.93,89.69,87.44,85.17,82.88,80.58,68.09,57.92,74.93,80.44,81.73,77.31,66.86,61.26,57.40,53.15,74.14,56.35,53.33,55.66,52.86,51.82,40.54
38308,69.5503,30.7804,116.47,113.13,109.77,106.38,102.98,99.55,97.31,95.05,92.78,90.49,88.19,64.45,55.49,74.29,75.29,82.29,75.39,65.97,57.89,55.14,56.31,68.43,56.37,53.03,52.42,51.53,52.23,40.56
38405,62.3301,16.9872,393.24,382.82,372.32,361.75,351.10,340.37,330.49,320.54,310.52,300.43,290.27,213.51,228.55,206.58,205.59,224.29,231.47,162.69,200.69,183.66,194.78,186.86,174.90,143.80,175.92,152.19,148.60,142.83
38295,69.5640,29.8059,113.70,110.39,107.07,103.72,100.35,96.96,94.66,92.33,90.00,87.65,85.28,69.55,63.18,78.13,83.42,86.49,79.83,69.79,64.35,58.55,55.58,74.63,59.99,53.75,57.61,54.89,53.52,44.11
38316,69.6847,30.3862,115.09,111.53,107.95,104.35,100.73,97.09,94.75,92.39,90.03,87.65,85.26,67.54,56.79,76.64,76.91,80.17,74.97,67.53,59.76,57.02,54.71,66.36,57.85,51.41,51.23,50.06,50.37,40.62
38414,59.7257,12.7580,742.54,725.41,708.13,690.69,673.10,655.36,633.57,611.59,589.43,567.09,544.57,418.44,382.92,435.97,360.03,396.69,434.54,339.05,348.83,345.29,326.25,381.51,337.84,263.17,365.99,296.35,303.09,274.63
38368,56.2062,14.5400,1317.10,1273.85,1230.31,1186.48,1142.37,1097.98,1053.69,1009.12,964.27,919.13,873.72,822.18,746.43,714.36,699.34,657.30,784.45,667.52,668.62,614.92,618.77,609.87,621.44,533.45,630.03,582.51,507.16,474.35
38364,58.0202,12.0304,1262.91,1234.40,1205.59,1176.49,1147.09,1117.39,1078.54,1039.32,999.73,959.77,919.43,758.67,727.91,774.95,691.76,790.04,807.52,647.29,664.20,594.58,546.77,696.20,611.15,514.96,588.42,579.89,505.17,480.71
38387,60.6388,15.4453,472.71,461.22,449.65,437.98,426.23,414.39,401.30,388.12,374.84,361.46,347.99,278.41,276.30,286.51,257.81,282.03,309.74,244.12,240.09,241.89,252.61,235.23,226.38,178.71,247.22,186.51,205.80,187.28
38256,69.6950,30.6562,124.90,121.12,117.31,113.48,109.62,105.74,103.29,100.82,98.33,95.82,93.30,72.75,63.04,84.13,80.09,86.10,77.96,70.91,64.32,60.35,58.87,69.47,61.03,54.00,53.45,52.13,54.54,43.22
38374,60.0277,15.6627,541.18,527.31,513.34,499.28,485.13,470.87,455.72,440.47,425.11,409.66,394.10,318.66,306.60,311.81,293.14,311.05,348.16,290.38,281.04,266.97,275.74,292.52,255.63,208.43,277.06,222.07,232.70,199.74
38362,60.1621,15.7334,517.57,504.33,490.99,477.56,464.04,450.43,435.97,421.41,406.76,392.01,377.17,311.62,299.89,307.33,282.23,301.01,340.00,279.16,266.44,257.57,260.57,282.56,250.26,198.50,268.77,210.76,224.95,193.61
38354,60.6450,13.6265,432.05,421.99,411.86,401.65,391.36,381.00,368.79,356.49,344.11,331.64,319.08,245.21,246.35,250.00,229.39,246.62,278.59,210.44,219.68,207.12,204.56,232.51,204.66,163.22,234.06,182.90,179.00,159.10
38415,59.8930,13.3382,660.94,645.32,629.56,613.67,597.65,581.49,562.17,542.68,523.04,503.24,483.29,375.16,355.24,372.42,328.83,366.24,403.86,309.31,322.77,304.69,301.53,336.24,303.06,236.43,331.48,263.30,259.88,239.47
38379,63.8620,18.2726,259.25,252.10,244.90,237.65,230.36,223.02,216.68,210.31,203.89,197.43,190.93,143.70,143.21,146.89,134.14,151.46,166.93,109.46,142.43,125.67,128.83,125.18,132.24,107.58,129.90,108.89,92.39,92.32
38363,63.5427,17.6331,275.39,268.10,260.76,253.37,245.93,238.44,231.61,224.74,217.82,210.86,203.85,155.08,154.86,156.56,143.97,160.69,173.35,116.13,147.69,135.17,146.09,137.26,131.10,109.03,139.90,108.12,103.90,94.16
38383,59.9779,17.1589,579.40,564.10,548.68,533.15,517.50,501.73,486.08,470.31,454.43,438.43,422.32,351.76,336.03,357.00,320.35,328.40,366.89,305.81,318.84,293.66,285.53,323.44,283.68,240.63,297.97,244.44,231.83,215.77
38346,56.2460,14.3775,1287.89,1246.62,1205.10,1163.31,1121.26,1078.96,1035.53,991.85,947.89,903.67,859.19,809.15,735.42,711.61,701.65,645.40,773.41,655.52,663.76,602.34,607.77,612.98,622.62,533.99,607.04,579.57,508.65,474.09
38406,63.0025,17.5153,342.42,333.33,324.17,314.95,305.65,296.30,287.79,279.23,270.61,261.92,253.18,196.80,196.17,190.41,177.63,194.65,212.02,142.26,176.06,164.35,174.23,176.73,157.43,131.58,166.65,133.19,137.46,126.26
38399,56.3250,15.3582,1162.15,1123.22,1084.04,1044.63,1004.98,965.10,926.90,888.47,849.81,810.93,771.83,708.08,685.18,640.62,647.61,571.33,738.09,591.39,606.20,555.55,529.52,557.56,561.49,469.58,562.56,508.08,452.93,433.81
38255,69.7064,29.7211,117.58,114.04,110.47,106.88,103.27,99.64,97.23,94.81,92.37,89.92,87.46,76.29,65.09,80.24,85.92,88.57,80.63,73.39,68.01,61.88,57.93,75.92,63.66,55.29,58.29,55.83,56.96,46.78
38413,56.2864,14.6851,1272.19,1230.74,1189.02,1147.03,1104.76,1062.22,1019.60,976.70,933.53,890.09,846.37,762.82,713.46,676.18,660.40,628.55,762.38,640.53,625.61,589.40,573.10,591.11,593.85,506.23,586.04,546.24,480.74,454.11
38388,56.6715,13.0653,1592.37,1548.31,1503.84,1458.97,1413.70,1368.02,1314.90,1261.32,1207.27,1152.77,1097.81,893.13,844.95,887.16,855.55,828.75,954.70,797.79,838.54,735.91,631.41,802.39,765.09,655.65,707.73,675.19,609.50,575.11
38264,69.7092,30.6015,122.45,118.69,114.91,111.11,107.28,103.42,100.99,98.54,96.07,93.59,91.09,71.38,61.80,83.11,78.89,84.29,76.68,69.84,63.06,59.17,57.38,67.89,59.60,52.89,52.36,51.10,53.17,42.37
38276,69.7231,30.1874,124.77,120.91,117.03,113.12,109.18,105.22,102.70,100.16,97.60,95.02,92.43,78.37,66.84,87.60,86.75,90.55,83.64,77.26,69.91,66.11,62.46,76.31,66.70,58.70,59.56,57.39,59.10,47.29
38416,59.4095,12.9841,775.21,754.99,734.61,714.07,693.39,672.55,648.93,625.14,601.18,577.04,552.74,425.55,397.43,425.09,372.79,404.57,462.12,334.00,351.86,348.11,363.75,374.09,336.06,265.22,368.32,287.46,307.85,253.38
38392,59.1149,17.3535,711.43,692.16,672.75,653.20,633.51,613.69,594.20,574.57,554.81,534.91,514.87,423.68,378.23,404.96,368.16,382.19,432.74,372.65,372.73,345.83,357.66,360.59,347.36,301.91,344.60,282.59,254.38,246.01
38393,57.1559,14.5168,977.89,949.79,921.47,892.92,864.14,835.14,803.60,771.81,739.77,707.50,674.99,527.10,559.22,502.68,504.15,482.03,566.08,483.07,492.25,450.81,434.78,473.21,454.16,385.40,450.60,388.76,364.64,341.44
38218,69.7426,26.9499,86.69,84.43,82.16,79.87,77.56,75.24,73.45,71.65,69.83,68.00,66.16,61.00,48.50,64.51,69.40,70.65,65.42,57.97,50.25,46.30,42.45,57.86,46.65,44.48,45.18,47.74,44.69,36.83
38253,69.8689,29.1846,96.13,93.23,90.32,87.40,84.47,81.52,79.44,77.34,75.24,73.12,71.00,62.20,48.55,69.41,73.08,75.01,64.37,61.86,56.61,50.46,47.00,65.32,52.88,47.13,47.82,44.67,46.85,37.04
38252,69.9424,29.1139,95.55,92.66,89.75,86.84,83.90,80.96,78.88,76.78,74.68,72.57,70.44,61.32,48.14,70.29,72.04,75.79,64.98,62.41,59.17,52.05,47.31,65.79,53.88,47.16,47.99,45.60,47.01,37.36
38347,59.8970,15.6867,589.87,574.81,559.65,544.37,528.98,513.47,496.86,480.13,463.28,446.31,429.22,356.73,341.40,341.24,323.34,337.67,378.44,322.49,310.28,293.94,298.10,316.61,278.78,234.23,293.24,241.60,253.63,218.26
38417,59.8371,15.5503,577.80,562.96,548.03,532.99,517.86,502.62,486.11,469.48,452.75,435.92,418.97,345.08,326.25,333.87,313.92,336.10,372.21,311.60,302.08,282.72,288.43,305.15,274.15,229.47,286.53,233.38,247.42,213.37
38360,56.8781,14.9286,1009.33,978.77,947.98,916.98,885.74,854.29,821.31,788.10,754.65,720.98,687.07,567.81,601.94,546.71,530.09,503.53,625.21,520.67,531.50,463.72,458.65,495.72,492.07,419.24,478.70,409.27,384.90,362.62
38254,70.3473,30.8842,105.30,102.07,98.82,95.57,92.30,89.02,86.88,84.73,82.57,80.40,78.23,67.75,57.13,82.15,76.26,82.38,67.16,66.42,63.65,55.92,54.51,69.21,57.84,52.43,52.90,48.87,55.94,44.74
38380,58.8150,11.6125,1081.74,1056.88,1031.77,1006.40,980.77,954.88,921.95,888.71,855.15,821.28,787.08,564.50,578.38,598.16,514.72,620.06,625.20,498.79,502.34,447.31,409.71,524.49,483.40,398.76,482.48,423.97,414.23,356.81
38365,57.6392,15.7552,703.04,681.18,659.22,637.16,615.01,592.75,571.18,549.52,527.77,505.91,483.96,435.77,422.55,391.69,396.87,379.89,439.22,367.62,357.35,340.65,383.93,347.15,350.86,310.24,336.55,284.45,280.44,258.94
38336,57.9479,16.0963,723.02,700.35,677.56,654.68,631.68,608.58,587.05,565.43,543.70,521.88,499.95,443.74,415.84,434.74,399.90,369.64,463.71,377.42,363.58,347.12,399.72,362.62,376.45,306.82,361.10,294.57,280.24,262.26
38343,56.5972,15.7281,994.11,961.88,929.44,896.78,863.92,830.85,799.04,767.04,734.83,702.43,669.82,587.48,603.15,556.02,542.40,500.82,632.43,493.92,499.67,464.07,471.09,487.72,465.14,413.43,462.04,424.07,400.22,370.81
38400,56.7387,15.4068,980.09,948.98,917.66,886.14,854.42,822.51,790.66,758.61,726.36,693.91,661.27,565.21,603.69,543.43,529.69,490.70,631.92,492.88,502.41,454.35,483.86,484.75,465.67,402.79,462.27,403.94,389.75,354.68
23472,46.3631,8.6897,1141.63,1131.22,1120.67,1109.97,1099.12,1088.13,1040.01,991.41,942.32,892.75,842.69,768.51,569.49,612.83,550.69,526.54,497.43,476.54,494.64,414.43,456.39,390.18,487.36,415.64,326.18,355.97,337.43,375.21
23474,46.4761,8.5928,730.91,721.73,712.46,703.10,693.64,684.10,654.24,624.15,593.81,563.23,532.40,489.37,385.25,434.42,382.32,379.90,338.54,340.62,336.56,301.35,307.79,271.90,328.05,286.45,238.23,248.82,244.64,259.44
